sensor,station,distance,type_1_%,type_2_%,type_3_%,type_4_%,type_5_%,type_6_%,type_7_%,type_8_%,type_9_%,type_10_%,type_11_%,type_12_%,type_13_%,type_14_%,type_15_%,type_16_%,type_17_%,type_18_%,type_19_%,type_20_%,type_21_%,type_22_%,type_23_%,type_24_%,type_25_%,type_26_%,type_27_%,type_28_%,type_29_%,type_30_%,type_31_%,type_32_%,type_33_%,type_34_%,type_35_%,type_36_%,type_37_%,type_38_%,type_39_%,type_40_%
Embassament de la Llosa del Cavall (Navès),XY,104.32664834280115,47.31800766283525,21.26436781609195,6.513409961685824,6.0344827586206895,5.363984674329502,2.490421455938697,2.3946360153256707,2.203065134099617,1.532567049808429,1.053639846743295,0.5747126436781609,0.38314176245210724,0.38314176245210724,0.38314176245210724,0.38314176245210724,0.38314176245210724,0.28735632183908044,0.28735632183908044,0.28735632183908044,0.19157088122605362,0.19157088122605362,0.09578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),XZ,122.61349788287754,32.02933985330073,20.619396903015485,16.951915240423798,11.165444172779136,4.5639771801141,3.6674816625916873,2.444987775061125,1.466992665036675,1.2224938875305624,0.9779951100244498,0.8149959250203749,0.7334963325183375,0.7334963325183375,0.6519967400162999,0.4889975550122249,0.4889975550122249,0.4889975550122249,0.32599837000814996,0.08149959250203749,0.08149959250203749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),X1,122.82670535722667,31.733116354759964,23.596419853539462,12.855980471928397,6.753458096013018,5.288852725793328,3.6615134255492268,3.4987794955248166,2.5223759153783565,1.9528071602929211,1.8714401952807163,1.8714401952807163,1.3018714401952807,0.8136696501220505,0.5695687550854354,0.5695687550854354,0.4882017900732303,0.32546786004882017,0.24410089503661514,0.08136696501220504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),X2,93.60799836236414,29.02881536819637,17.929562433297757,11.953041622198505,10.88580576307364,5.549626467449306,4.16221985058698,3.5218783351120595,3.2017075773745995,2.774813233724653,2.6680896478121667,1.6008537886872998,1.2806830309498398,1.1739594450373532,1.0672358591248665,0.7470651013874066,0.5336179295624333,0.5336179295624333,0.32017075773745995,0.32017075773745995,0.32017075773745995,0.21344717182497333,0.21344717182497333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),X3,95.47755950611554,40.73298429319372,22.93193717277487,13.403141361256546,5.130890052356021,3.2460732984293195,3.1413612565445024,2.513089005235602,2.1989528795811517,2.094240837696335,1.3612565445026177,0.9424083769633508,0.6282722513089005,0.5235602094240838,0.41884816753926707,0.31413612565445026,0.31413612565445026,0.10471204188481677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),X4,93.2163227639731,32.047159699892816,14.469453376205788,12.64737406216506,12.218649517684888,4.501607717041801,4.180064308681672,3.751339764201501,2.786709539121115,2.786709539121115,1.607717041800643,1.5005359056806002,1.5005359056806002,1.2861736334405145,0.857449088960343,0.857449088960343,0.6430868167202572,0.5359056806002144,0.5359056806002144,0.4287245444801715,0.4287245444801715,0.3215434083601286,0.10718113612004287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),X5,179.16315160969552,23.549107142857142,21.819196428571427,19.029017857142858,9.207589285714286,5.803571428571429,4.6875,2.7901785714285716,2.1763392857142856,2.064732142857143,1.6183035714285716,1.171875,1.1160714285714286,0.9486607142857142,0.78125,0.6696428571428571,0.5022321428571429,0.4464285714285714,0.33482142857142855,0.33482142857142855,0.27901785714285715,0.2232142857142857,0.2232142857142857,0.11160714285714285,0.055803571428571425,0.055803571428571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),X6,49.960069961911195,42.4,28.4,6.800000000000001,5.2,4.6,3.8,1.2,1.2,1.2,1.0,0.8,0.6,0.6,0.6,0.6,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),X7,107.1510409146557,51.865671641791046,17.537313432835823,10.541044776119403,3.824626865671642,3.171641791044776,2.2388059701492535,2.1455223880597014,2.0522388059701493,1.0261194029850746,1.0261194029850746,0.6529850746268656,0.6529850746268656,0.5597014925373134,0.5597014925373134,0.3731343283582089,0.3731343283582089,0.3731343283582089,0.3731343283582089,0.2798507462686567,0.18656716417910446,0.09328358208955223,0.09328358208955223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),X8,91.07748246115308,39.40724478594951,17.12403951701427,13.391877058177826,7.4643249176728865,3.4028540065861685,3.0735455543358947,2.8540065861690453,1.9758507135016465,1.8660812294182216,1.756311745334797,1.2074643249176729,0.9879253567508233,0.7683863885839737,0.7683863885839737,0.7683863885839737,0.5488474204171241,0.43907793633369924,0.43907793633369924,0.43907793633369924,0.3293084522502744,0.3293084522502744,0.21953896816684962,0.21953896816684962,0.10976948408342481,0.10976948408342481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),X9,72.74047430452678,38.5989010989011,22.802197802197803,18.543956043956044,4.258241758241758,2.8846153846153846,2.8846153846153846,2.60989010989011,1.3736263736263736,1.2362637362637363,1.098901098901099,0.9615384615384616,0.9615384615384616,0.8241758241758242,0.4120879120879121,0.27472527472527475,0.13736263736263737,0.13736263736263737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YA,47.66908140414372,46.540880503144656,11.530398322851152,9.643605870020965,8.80503144654088,7.337526205450734,3.9832285115303985,3.9832285115303985,1.4675052410901468,1.4675052410901468,0.8385744234800839,0.8385744234800839,0.8385744234800839,0.628930817610063,0.628930817610063,0.628930817610063,0.41928721174004197,0.41928721174004197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YB,74.06723144910721,48.313090418353575,27.93522267206478,4.588394062078273,4.588394062078273,3.7786774628879893,2.0242914979757085,1.7543859649122806,1.7543859649122806,1.349527665317139,0.8097165991902834,0.8097165991902834,0.5398110661268556,0.5398110661268556,0.4048582995951417,0.4048582995951417,0.2699055330634278,0.1349527665317139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YC,53.26407268959296,32.4577861163227,26.82926829268293,7.879924953095685,7.6923076923076925,6.941838649155723,4.50281425891182,3.75234521575985,2.4390243902439024,1.876172607879925,1.5009380863039399,1.3133208255159476,0.9380863039399625,0.7504690431519699,0.5628517823639775,0.37523452157598497,0.18761726078799248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YD,88.9850289791312,51.23595505617977,18.314606741573034,6.404494382022471,5.842696629213483,4.943820224719101,4.49438202247191,2.134831460674157,1.9101123595505618,1.0112359550561798,0.8988764044943821,0.5617977528089888,0.5617977528089888,0.5617977528089888,0.44943820224719105,0.33707865168539325,0.11235955056179776,0.11235955056179776,0.11235955056179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YE,40.998006384202796,40.0,29.024390243902438,10.487804878048781,7.073170731707316,2.682926829268293,2.195121951219512,1.951219512195122,1.2195121951219512,0.975609756097561,0.975609756097561,0.975609756097561,0.7317073170731708,0.7317073170731708,0.4878048780487805,0.24390243902439024,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YF,131.4898918094207,37.79467680608365,16.273764258555133,9.505703422053232,6.159695817490494,5.551330798479087,5.171102661596958,5.019011406844107,3.650190114068441,2.2053231939163496,2.129277566539924,1.2927756653992395,1.2167300380228137,1.064638783269962,0.6844106463878328,0.6844106463878328,0.38022813688212925,0.38022813688212925,0.3041825095057034,0.22813688212927757,0.22813688212927757,0.07604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YG,54.352333497251806,38.786764705882355,13.786764705882353,12.683823529411764,10.661764705882353,8.272058823529411,5.147058823529411,4.044117647058823,2.5735294117647056,1.8382352941176472,1.1029411764705883,0.5514705882352942,0.5514705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YH,44.47580465999667,36.17977528089887,28.764044943820227,11.910112359550562,9.887640449438202,3.8202247191011236,2.696629213483146,1.5730337078651686,1.5730337078651686,0.8988764044943821,0.8988764044943821,0.6741573033707865,0.6741573033707865,0.22471910112359553,0.22471910112359553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YJ,96.87026961086863,54.282765737874094,17.3374613003096,8.978328173374612,4.3343653250774,3.3023735810113517,2.3735810113519094,2.063983488132095,1.9607843137254901,1.4447884416924663,1.1351909184726523,0.8255933952528379,0.5159958720330238,0.41279669762641896,0.30959752321981426,0.20639834881320948,0.20639834881320948,0.20639834881320948,0.10319917440660474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YK,69.45749483757066,39.856115107913666,19.85611510791367,14.100719424460431,11.07913669064748,2.158273381294964,1.870503597122302,1.870503597122302,1.4388489208633095,1.1510791366906474,1.0071942446043165,0.7194244604316548,0.7194244604316548,0.7194244604316548,0.5755395683453237,0.5755395683453237,0.5755395683453237,0.4316546762589928,0.4316546762589928,0.4316546762589928,0.28776978417266186,0.14388489208633093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YL,119.95926443869749,38.5,21.083333333333336,11.333333333333332,7.000000000000001,4.5,3.5833333333333335,2.166666666666667,1.9166666666666665,1.5833333333333335,1.5,1.1666666666666667,1.0833333333333335,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.5,0.33333333333333337,0.33333333333333337,0.25,0.25,0.25,0.25,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YM,80.61867416991751,40.520446096654275,18.21561338289963,11.400247831474598,8.79801734820322,4.4609665427509295,3.593556381660471,2.3543990086741013,1.6109045848822798,1.3630731102850062,1.2391573729863694,1.1152416356877324,0.9913258983890955,0.8674101610904585,0.6195786864931847,0.6195786864931847,0.6195786864931847,0.6195786864931847,0.37174721189591076,0.24783147459727387,0.24783147459727387,0.12391573729863693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YN,92.34098713463251,24.242424242424242,21.428571428571427,20.238095238095237,16.558441558441558,4.329004329004329,4.112554112554113,3.1385281385281383,2.4891774891774894,0.8658008658008658,0.8658008658008658,0.7575757575757576,0.3246753246753247,0.21645021645021645,0.21645021645021645,0.10822510822510822,0.10822510822510822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YO,75.84728511746839,42.95125164690382,16.99604743083004,12.779973649538867,5.665349143610013,5.533596837944664,3.820816864295125,1.9762845849802373,1.9762845849802373,1.5810276679841897,1.4492753623188406,1.3175230566534915,1.3175230566534915,0.922266139657444,0.3952569169960474,0.3952569169960474,0.3952569169960474,0.3952569169960474,0.13175230566534915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YP,132.42772905135683,23.245283018867923,20.9811320754717,17.88679245283019,13.584905660377359,4.905660377358491,3.3207547169811322,3.3207547169811322,1.5849056603773584,1.509433962264151,1.3584905660377358,1.0566037735849056,0.9811320754716981,0.9056603773584906,0.9056603773584906,0.8301886792452831,0.7547169811320755,0.6037735849056604,0.4528301886792453,0.3018867924528302,0.22641509433962265,0.22641509433962265,0.22641509433962265,0.22641509433962265,0.22641509433962265,0.22641509433962265,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YQ,98.19475783729372,35.94704684317719,16.39511201629328,13.238289205702646,7.128309572301425,6.109979633401222,2.8513238289205702,2.5458248472505094,2.1384928716904277,2.0366598778004072,1.7311608961303464,1.2219959266802443,1.2219959266802443,1.2219959266802443,1.2219959266802443,0.8146639511201629,0.8146639511201629,0.8146639511201629,0.40733197556008144,0.40733197556008144,0.40733197556008144,0.40733197556008144,0.30549898167006106,0.30549898167006106,0.10183299389002036,0.10183299389002036,0.10183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YR,96.76047526356051,39.87603305785124,12.5,11.776859504132231,10.12396694214876,5.1652892561983474,4.855371900826446,2.5826446280991737,1.962809917355372,1.5495867768595042,1.5495867768595042,1.2396694214876034,1.2396694214876034,0.9297520661157025,0.7231404958677686,0.7231404958677686,0.6198347107438017,0.30991735537190085,0.30991735537190085,0.30991735537190085,0.30991735537190085,0.30991735537190085,0.30991735537190085,0.30991735537190085,0.30991735537190085,0.10330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),YS,116.05479261744412,42.63565891472868,20.241171403962102,15.676141257536608,6.804478897502153,3.875968992248062,2.0671834625323,1.8087855297157622,1.636520241171404,1.03359173126615,0.8613264427217916,0.8613264427217916,0.7751937984496124,0.516795865633075,0.34453057708871665,0.2583979328165375,0.2583979328165375,0.2583979328165375,0.08613264427217916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Y4,15.259996785781786,34.64052287581699,19.607843137254903,13.725490196078432,10.457516339869281,7.18954248366013,5.228758169934641,4.57516339869281,2.6143790849673203,1.3071895424836601,0.6535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Y5,106.7363290627429,38.48314606741573,21.06741573033708,11.423220973782772,11.423220973782772,4.775280898876404,3.089887640449438,2.0599250936329585,1.5917602996254683,1.2172284644194757,0.9363295880149813,0.7490636704119851,0.6554307116104869,0.5617977528089888,0.5617977528089888,0.5617977528089888,0.37453183520599254,0.2808988764044944,0.18726591760299627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Y6,136.7569291156003,29.605263157894733,23.757309941520468,10.307017543859649,8.91812865497076,6.286549707602338,6.140350877192982,3.3625730994152043,2.1198830409356724,1.9736842105263157,1.5350877192982455,1.023391812865497,0.9502923976608186,0.9502923976608186,0.804093567251462,0.5116959064327485,0.43859649122807015,0.36549707602339176,0.36549707602339176,0.21929824561403508,0.14619883040935672,0.14619883040935672,0.07309941520467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Y7,99.52078391083344,32.329317269076306,14.156626506024098,11.44578313253012,9.437751004016064,3.815261044176707,3.614457831325301,3.5140562248995986,2.9116465863453818,2.610441767068273,2.3092369477911645,2.0080321285140563,2.0080321285140563,1.6064257028112447,1.104417670682731,0.9036144578313252,0.8032128514056224,0.8032128514056224,0.7028112449799196,0.7028112449799196,0.6024096385542169,0.5020080321285141,0.4016064257028112,0.30120481927710846,0.30120481927710846,0.30120481927710846,0.30120481927710846,0.2008032128514056,0.2008032128514056,0.1004016064257028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),ZB,49.921937243869436,44.6,13.200000000000001,10.4,6.0,5.4,4.6,4.0,3.2,3.0,1.2,1.0,0.8,0.8,0.8,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),ZC,65.30833474254726,36.54434250764526,25.076452599388375,15.29051987767584,8.56269113149847,5.657492354740061,3.058103975535168,1.6819571865443423,1.3761467889908259,1.2232415902140672,0.764525993883792,0.45871559633027525,0.3058103975535168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),ZD,35.82542564463243,48.18941504178273,9.47075208913649,8.635097493036211,8.635097493036211,8.07799442896936,7.520891364902507,3.8997214484679668,2.5069637883008355,1.392757660167131,0.8356545961002786,0.5571030640668524,0.2785515320334262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),ZE,10.800828890922748,33.02752293577982,11.926605504587156,11.009174311926607,10.091743119266056,10.091743119266056,5.5045871559633035,5.5045871559633035,4.587155963302752,4.587155963302752,3.669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Z1,78.22704536973387,47.76500638569604,10.344827586206897,10.089399744572159,9.195402298850574,6.641123882503193,6.257982120051085,2.80970625798212,1.7879948914431671,1.7879948914431671,0.8939974457215836,0.5108556832694764,0.5108556832694764,0.38314176245210724,0.38314176245210724,0.38314176245210724,0.1277139208173691,0.1277139208173691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Z2,70.54934092076003,24.22096317280453,23.08781869688385,16.147308781869686,11.3314447592068,8.356940509915015,4.815864022662889,4.815864022662889,2.6912181303116145,1.9830028328611897,0.84985835694051,0.56657223796034,0.28328611898017,0.28328611898017,0.28328611898017,0.141643059490085,0.141643059490085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Z3,43.76770337115126,47.03196347031963,18.493150684931507,17.80821917808219,3.65296803652968,2.968036529680365,2.73972602739726,2.73972602739726,2.5114155251141552,0.91324200913242,0.684931506849315,0.45662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Z5,71.44546505498715,38.04195804195804,15.104895104895105,13.286713286713287,9.79020979020979,6.853146853146853,4.755244755244755,2.797202797202797,2.237762237762238,2.097902097902098,0.9790209790209791,0.8391608391608392,0.6993006993006993,0.5594405594405595,0.4195804195804196,0.4195804195804196,0.4195804195804196,0.4195804195804196,0.27972027972027974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Z6,102.206246904507,34.11534701857282,18.27956989247312,17.10654936461388,12.70772238514174,6.158357771260997,3.6168132942326494,2.541544477028348,2.248289345063539,0.5865102639296188,0.5865102639296188,0.4887585532746823,0.39100684261974583,0.2932551319648094,0.2932551319648094,0.2932551319648094,0.19550342130987292,0.09775171065493646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Z7,64.98425274425598,35.53846153846154,16.307692307692307,14.923076923076922,9.846153846153847,6.0,5.846153846153846,4.461538461538462,3.076923076923077,1.6923076923076923,0.6153846153846154,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Llosa del Cavall (Navès),Z9,24.042182848391572,42.738589211618255,13.278008298755188,10.37344398340249,9.54356846473029,9.12863070539419,8.29875518672199,2.0746887966804977,1.2448132780082988,1.2448132780082988,1.2448132780082988,0.8298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Baells (Cercs),CC,27.820159871546757,54.121863799283155,13.978494623655912,10.39426523297491,5.376344086021505,5.017921146953405,3.942652329749104,2.5089605734767026,1.7921146953405016,1.4336917562724014,1.0752688172043012,0.35842293906810035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Baells (Cercs),CD,46.01559660241855,46.420824295010846,13.232104121475055,11.279826464208242,5.856832971800434,4.3383947939262475,4.121475054229935,3.68763557483731,2.6030368763557483,2.386117136659436,1.3015184381778742,0.8676789587852495,0.8676789587852495,0.8676789587852495,0.6507592190889371,0.43383947939262474,0.43383947939262474,0.43383947939262474,0.21691973969631237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Baells (Cercs),CE,65.89420749685452,27.31411229135053,24.12746585735964,11.077389984825494,6.22154779969651,5.918057663125948,4.400606980273141,3.0349013657056148,2.8831562974203337,1.9726858877086493,1.9726858877086493,1.9726858877086493,1.669195751138088,0.9104704097116844,0.9104704097116844,0.9104704097116844,0.9104704097116844,0.6069802731411229,0.4552352048558422,0.4552352048558422,0.4552352048558422,0.4552352048558422,0.4552352048558422,0.4552352048558422,0.30349013657056145,0.15174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Baells (Cercs),CG,52.53490691041961,44.48669201520912,19.771863117870723,13.878326996197718,12.167300380228136,2.4714828897338403,2.2813688212927756,1.7110266159695817,0.9505703422053232,0.7604562737642585,0.7604562737642585,0.5703422053231939,0.19011406844106463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Baells (Cercs),CI,42.88730809347859,44.28904428904429,15.384615384615385,10.955710955710956,6.526806526806526,5.128205128205128,4.195804195804196,2.564102564102564,2.331002331002331,1.8648018648018647,1.6317016317016315,1.3986013986013985,0.9324009324009324,0.6993006993006993,0.6993006993006993,0.4662004662004662,0.4662004662004662,0.4662004662004662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Baells (Cercs),CJ,46.41430608116756,46.02150537634409,13.333333333333334,10.75268817204301,7.526881720430108,5.591397849462366,4.516129032258064,3.4408602150537635,3.010752688172043,2.795698924731183,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.21505376344086022,0.21505376344086022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Embassament de la Baells (Cercs),CL,50.60192753250505,32.34714003944773,25.04930966469428,12.42603550295858,9.270216962524655,6.508875739644971,3.5502958579881656,3.353057199211045,1.183431952662722,0.9861932938856016,0.7889546351084813,0.7889546351084813,0.7889546351084813,0.591715976331361,0.591715976331361,0.591715976331361,0.591715976331361,0.39447731755424065,0.19723865877712032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
