aca_sensor,meteocat_station,distance
Embassament de la Baells (Cercs),WJ,147.0406035035844
Embassament de la Baells (Cercs),WK,112.94119865315027
Embassament de la Baells (Cercs),WL,89.64031529728794
Embassament de la Baells (Cercs),WM,4.587383666041367
Embassament de la Baells (Cercs),WN,58.59169539332725
Embassament de la Baells (Cercs),WP,72.38776825033197
Embassament de la Baells (Cercs),WQ,95.39271689784931
Embassament de la Baells (Cercs),WR,134.99696931537795
Embassament de la Baells (Cercs),WS,54.63507072844178
Embassament de la Baells (Cercs),WT,89.96442745303175
Embassament de la Baells (Cercs),WU,80.47632155554763
Embassament de la Baells (Cercs),WV,12.458303022339264
Embassament de la Baells (Cercs),WW,36.72661279844216
Embassament de la Baells (Cercs),WX,85.61937189160574
Embassament de la Baells (Cercs),WZ,104.21616906012167
Embassament de la Baells (Cercs),W1,101.0566933020926
Embassament de la Baells (Cercs),W4,84.8701751588372
Embassament de la Baells (Cercs),W5,46.896929570476416
Embassament de la Baells (Cercs),W8,96.26400937939565
Embassament de la Baells (Cercs),W9,47.68958218689085
Embassament de la Baells (Cercs),XA,70.02057717304794
Embassament de la Baells (Cercs),XB,77.01980401019057
Embassament de la Baells (Cercs),XC,71.88067390078747
Embassament de la Baells (Cercs),XD,121.49114020857411
Embassament de la Baells (Cercs),XE,126.39207741154411
Embassament de la Baells (Cercs),XF,63.7950287324569
Embassament de la Baells (Cercs),XG,68.03719832468629
Embassament de la Baells (Cercs),XH,69.32234161219445
Embassament de la Baells (Cercs),XI,100.58296855917945
Embassament de la Baells (Cercs),XJ,78.39998224501649
Embassament de la Baells (Cercs),XK,60.3925848868148
Embassament de la Baells (Cercs),XL,88.41330518022504
Embassament de la Baells (Cercs),XM,111.5276993706323
Embassament de la Baells (Cercs),XN,141.02421799092468
Embassament de la Baells (Cercs),XO,36.42695820318537
Embassament de la Baells (Cercs),XP,168.35854891306087
Embassament de la Baells (Cercs),XQ,81.99704690167623
Embassament de la Baells (Cercs),XR,116.65607003131021
Embassament de la Baells (Cercs),XS,71.1062503018575
Embassament de la Baells (Cercs),XT,33.84079560698544
Embassament de la Baells (Cercs),XU,93.5434362891442
Embassament de la Baells (Cercs),XV,72.90228516658318
Embassament de la Baells (Cercs),XX,84.29920936843898
Embassament de la Baells (Cercs),XY,126.47561904765762
Embassament de la Baells (Cercs),XZ,98.03865545676283
Embassament de la Baells (Cercs),X1,139.10600453932446
Embassament de la Baells (Cercs),X2,85.3515473443718
Embassament de la Baells (Cercs),X3,119.06323258353277
Embassament de la Baells (Cercs),X4,85.43654774721064
Embassament de la Baells (Cercs),X5,196.58589722330498
Embassament de la Baells (Cercs),X6,73.79439932992116
Embassament de la Baells (Cercs),X7,128.8810809315061
Embassament de la Baells (Cercs),X8,84.63404118030851
Embassament de la Baells (Cercs),X9,61.47889565617024
Embassament de la Baells (Cercs),YA,35.639290191219196
Embassament de la Baells (Cercs),YB,49.50989291234299
Embassament de la Baells (Cercs),YC,76.43027653825985
Embassament de la Baells (Cercs),YD,108.70295119525585
Embassament de la Baells (Cercs),YE,59.84796168385816
Embassament de la Baells (Cercs),YF,145.47076190970287
Embassament de la Baells (Cercs),YG,68.50072289466935
Embassament de la Baells (Cercs),YH,58.66847712285686
Embassament de la Baells (Cercs),YJ,118.79074669213885
Embassament de la Baells (Cercs),YK,63.8083113681004
Embassament de la Baells (Cercs),YL,134.37872264982173
Embassament de la Baells (Cercs),YM,66.7763944623635
Embassament de la Baells (Cercs),YN,109.20285021983484
Embassament de la Baells (Cercs),YO,76.60068811459446
Embassament de la Baells (Cercs),YP,108.82208519006998
Embassament de la Baells (Cercs),YQ,91.71696849297338
Embassament de la Baells (Cercs),YR,99.19364968815829
Embassament de la Baells (Cercs),YS,91.69222517969462
Embassament de la Baells (Cercs),Y4,37.71229432972025
Embassament de la Baells (Cercs),Y5,82.1796707432643
Embassament de la Baells (Cercs),Y6,152.83564712841638
Embassament de la Baells (Cercs),Y7,92.51475571125106
Embassament de la Baells (Cercs),ZB,61.10465243952444
Embassament de la Baells (Cercs),ZC,44.959227269752176
Embassament de la Baells (Cercs),ZD,22.27911492245304
Embassament de la Baells (Cercs),ZE,29.67574623183661
Embassament de la Baells (Cercs),Z1,93.89249032525748
Embassament de la Baells (Cercs),Z2,90.47946540087715
Embassament de la Baells (Cercs),Z3,39.095850113650094
Embassament de la Baells (Cercs),Z5,81.35698902114244
Embassament de la Baells (Cercs),Z6,118.66016801855896
Embassament de la Baells (Cercs),Z7,81.88952152676853
Embassament de la Baells (Cercs),Z9,23.27500446621144
Embassament de Sau (Vilanova de Sau),CC,20.616320156923823
Embassament de Sau (Vilanova de Sau),CD,92.53978970444602
Embassament de Sau (Vilanova de Sau),CE,69.9804091571946
Embassament de Sau (Vilanova de Sau),CG,45.37988794085023
Embassament de Sau (Vilanova de Sau),CI,32.44264393977085
Embassament de Sau (Vilanova de Sau),CJ,93.66245837742804
Embassament de Sau (Vilanova de Sau),CL,62.83198520139809
Embassament de Sau (Vilanova de Sau),CP,115.35832998697734
Embassament de Sau (Vilanova de Sau),CQ,115.05527086949446
Embassament de Sau (Vilanova de Sau),CR,39.369938815315955
Embassament de Sau (Vilanova de Sau),CT,145.96976283024227
Embassament de Sau (Vilanova de Sau),CW,126.79393107925304
Embassament de Sau (Vilanova de Sau),CY,21.91916151536906
Embassament de Sau (Vilanova de Sau),C6,126.3140914431165
Embassament de Sau (Vilanova de Sau),C7,109.22438286679987
Embassament de Sau (Vilanova de Sau),C8,98.38055878061594
Embassament de Sau (Vilanova de Sau),C9,218.3673414326299
Embassament de Sau (Vilanova de Sau),DB,186.95164483272947
Embassament de Sau (Vilanova de Sau),DF,51.55394894808436
Embassament de Sau (Vilanova de Sau),DG,52.30106273130081
Embassament de Sau (Vilanova de Sau),DI,88.66107778355767
Embassament de Sau (Vilanova de Sau),DJ,35.20989336871186
Embassament de Sau (Vilanova de Sau),DK,123.37955208984884
Embassament de Sau (Vilanova de Sau),DL,192.5977735143772
Embassament de Sau (Vilanova de Sau),DN,18.052256837591322
Embassament de Sau (Vilanova de Sau),DO,54.35143557788265
Embassament de Sau (Vilanova de Sau),DP,64.75626284788362
Embassament de Sau (Vilanova de Sau),DQ,114.29175603005324
Embassament de Sau (Vilanova de Sau),D1,157.76458082011308
Embassament de Sau (Vilanova de Sau),D2,58.84622248022795
Embassament de Sau (Vilanova de Sau),D3,76.34953230587374
Embassament de Sau (Vilanova de Sau),D4,71.83257237583331
Embassament de Sau (Vilanova de Sau),D5,65.67553802946249
Embassament de Sau (Vilanova de Sau),D6,80.92768164748854
Embassament de Sau (Vilanova de Sau),D7,174.94544006068224
Embassament de Sau (Vilanova de Sau),D8,209.226192831081
Embassament de Sau (Vilanova de Sau),D9,111.94375816572767
Embassament de Sau (Vilanova de Sau),H1,76.15517925038401
Embassament de Sau (Vilanova de Sau),J5,54.13156440802862
Embassament de Sau (Vilanova de Sau),KE,0.04058986683024254
Embassament de Sau (Vilanova de Sau),KP,34.5623486381433
Embassament de Sau (Vilanova de Sau),KX,39.114832969833586
Embassament de Sau (Vilanova de Sau),MQ,59.75443883717437
Embassament de Sau (Vilanova de Sau),MR,148.49269976497663
Embassament de Sau (Vilanova de Sau),MV,64.06518068637503
Embassament de Sau (Vilanova de Sau),M6,31.48260554151606
Embassament de Sau (Vilanova de Sau),UA,180.90154404867624
Embassament de Sau (Vilanova de Sau),UB,54.54076671797183
Embassament de Sau (Vilanova de Sau),UE,61.91056408176282
Embassament de Sau (Vilanova de Sau),UF,86.51939752347397
Embassament de Sau (Vilanova de Sau),UG,80.66312064155214
Embassament de Sau (Vilanova de Sau),UH,103.90224348133391
Embassament de Sau (Vilanova de Sau),UI,63.117228417997964
Embassament de Sau (Vilanova de Sau),UJ,99.72379862499596
Embassament de Sau (Vilanova de Sau),UK,91.90728365236289
Embassament de Sau (Vilanova de Sau),UM,160.3337947023357
Embassament de Sau (Vilanova de Sau),UN,43.85128685685494
Embassament de Sau (Vilanova de Sau),UO,34.29121980272407
Embassament de Sau (Vilanova de Sau),UP,50.172258189128335
Embassament de Sau (Vilanova de Sau),UQ,38.82141075713022
Embassament de Sau (Vilanova de Sau),US,222.78790903701858
Embassament de Sau (Vilanova de Sau),UU,204.54905553827626
Embassament de Sau (Vilanova de Sau),UW,209.2334010491486
Embassament de Sau (Vilanova de Sau),UX,226.88012780662385
Embassament de Sau (Vilanova de Sau),UY,137.43381144473997
Embassament de Sau (Vilanova de Sau),U2,61.10304196034806
Embassament de Sau (Vilanova de Sau),U3,92.74893166849881
Embassament de Sau (Vilanova de Sau),U4,49.438459138551565
Embassament de Sau (Vilanova de Sau),U6,149.58121010725827
Embassament de Sau (Vilanova de Sau),U7,201.5663497924147
Embassament de Sau (Vilanova de Sau),U9,200.85266323365371
Embassament de Sau (Vilanova de Sau),VA,180.2991067182197
Embassament de Sau (Vilanova de Sau),VB,179.31814818977614
Embassament de Sau (Vilanova de Sau),VC,183.6809861026154
Embassament de Sau (Vilanova de Sau),VD,105.17193999963233
Embassament de Sau (Vilanova de Sau),VH,171.39248746269936
Embassament de Sau (Vilanova de Sau),VK,166.27676530196533
Embassament de Sau (Vilanova de Sau),VN,28.92506849922267
Embassament de Sau (Vilanova de Sau),VO,82.68435350809548
Embassament de Sau (Vilanova de Sau),VP,74.86848554634685
Embassament de Sau (Vilanova de Sau),VQ,136.521792611359
Embassament de Sau (Vilanova de Sau),VS,153.95030638736168
Embassament de Sau (Vilanova de Sau),VU,55.610917988337775
Embassament de Sau (Vilanova de Sau),VV,45.30612161456063
Embassament de Sau (Vilanova de Sau),VX,26.21110893461432
Embassament de Sau (Vilanova de Sau),VZ,67.38035520723211
Embassament de Sau (Vilanova de Sau),V1,133.074565497692
Embassament de Sau (Vilanova de Sau),V4,23.113440510486313
Embassament de Sau (Vilanova de Sau),V5,25.56652260039565
Embassament de Sau (Vilanova de Sau),V8,131.7871458285225
Embassament de Sau (Vilanova de Sau),WA,104.96696926547907
Embassament de Sau (Vilanova de Sau),WB,146.57664415538002
Embassament de Sau (Vilanova de Sau),WD,200.38633718836215
Embassament de Sau (Vilanova de Sau),WE,48.05284190855842
Embassament de Sau (Vilanova de Sau),WG,147.71237421917166
Embassament de Sau (Vilanova de Sau),WI,174.68805796328098
Embassament de Sau (Vilanova de Sau),WJ,169.58213317355515
Embassament de Sau (Vilanova de Sau),WK,153.2503969341954
Embassament de Sau (Vilanova de Sau),WL,118.66260194505345
Embassament de Sau (Vilanova de Sau),WM,50.97714451209559
Embassament de Sau (Vilanova de Sau),WN,63.338388220806614
Embassament de Sau (Vilanova de Sau),WP,80.45969642806158
Embassament de Sau (Vilanova de Sau),WQ,139.80137231802885
Embassament de Sau (Vilanova de Sau),WR,158.5443814923514
Embassament de Sau (Vilanova de Sau),WS,14.284229624916977
Embassament de Sau (Vilanova de Sau),WT,45.69576116952363
Embassament de Sau (Vilanova de Sau),WU,59.003515151878375
Embassament de Sau (Vilanova de Sau),WV,53.43652358711228
Embassament de Sau (Vilanova de Sau),WW,44.05898657470958
Embassament de Sau (Vilanova de Sau),WX,127.14758704866699
Embassament de Sau (Vilanova de Sau),WZ,107.16051152705626
Embassament de Sau (Vilanova de Sau),W1,63.95385369830971
Embassament de Sau (Vilanova de Sau),W4,87.92695493789101
Embassament de Sau (Vilanova de Sau),W5,91.7824037461525
Embassament de Sau (Vilanova de Sau),W8,119.591637812119
Embassament de Sau (Vilanova de Sau),W9,19.944312448281156
Embassament de Sau (Vilanova de Sau),XA,93.4984853661756
Embassament de Sau (Vilanova de Sau),XB,91.16515932469324
Embassament de Sau (Vilanova de Sau),XC,65.47608062478544
Embassament de Sau (Vilanova de Sau),XD,146.2553581839376
Embassament de Sau (Vilanova de Sau),XE,139.50290913237373
Embassament de Sau (Vilanova de Sau),XF,53.11620423085263
Embassament de Sau (Vilanova de Sau),XG,47.21465206774483
Embassament de Sau (Vilanova de Sau),XH,116.60414101185664
Embassament de Sau (Vilanova de Sau),XI,133.9252392547924
Embassament de Sau (Vilanova de Sau),XJ,32.63320869584919
Embassament de Sau (Vilanova de Sau),XK,21.75221976670916
Embassament de Sau (Vilanova de Sau),XL,75.09103096394745
Embassament de Sau (Vilanova de Sau),XM,145.56760613412575
Embassament de Sau (Vilanova de Sau),XN,174.5104446867237
Embassament de Sau (Vilanova de Sau),XO,14.877971976149174
Embassament de Sau (Vilanova de Sau),XP,193.55753331399248
Embassament de Sau (Vilanova de Sau),XQ,128.07379508267866
Embassament de Sau (Vilanova de Sau),XR,139.6604506822792
Embassament de Sau (Vilanova de Sau),XS,23.791023448323337
Embassament de Sau (Vilanova de Sau),XT,74.7785532810249
Embassament de Sau (Vilanova de Sau),XU,95.05604849901832
Embassament de Sau (Vilanova de Sau),XV,60.66462111026801
Embassament de Sau (Vilanova de Sau),XX,117.8923574723358
Embassament de Sau (Vilanova de Sau),XY,161.2853247348885
Embassament de Sau (Vilanova de Sau),XZ,58.63596593459365
Embassament de Sau (Vilanova de Sau),X1,160.8432667664931
Embassament de Sau (Vilanova de Sau),X2,67.00393136994954
Embassament de Sau (Vilanova de Sau),X3,157.9252528328482
Embassament de Sau (Vilanova de Sau),X4,68.09259750603691
Embassament de Sau (Vilanova de Sau),X5,218.27486037494944
Embassament de Sau (Vilanova de Sau),X6,114.92577575021576
Embassament de Sau (Vilanova de Sau),X7,162.6042821768514
Embassament de Sau (Vilanova de Sau),X8,70.3160558301679
Embassament de Sau (Vilanova de Sau),X9,44.481697980991605
Embassament de Sau (Vilanova de Sau),YA,65.62062961943387
Embassament de Sau (Vilanova de Sau),YB,24.84007948869266
Embassament de Sau (Vilanova de Sau),YC,123.40957810512073
Embassament de Sau (Vilanova de Sau),YD,139.1512672857974
Embassament de Sau (Vilanova de Sau),YE,93.97274221688227
Embassament de Sau (Vilanova de Sau),YF,162.28634620589366
Embassament de Sau (Vilanova de Sau),YG,114.35449846531827
Embassament de Sau (Vilanova de Sau),YH,86.7933830079016
Embassament de Sau (Vilanova de Sau),YJ,153.35686189852868
Embassament de Sau (Vilanova de Sau),YK,58.00938558486807
Embassament de Sau (Vilanova de Sau),YL,152.78419445878453
Embassament de Sau (Vilanova de Sau),YM,41.05020575835285
Embassament de Sau (Vilanova de Sau),YN,155.4879406350421
Embassament de Sau (Vilanova de Sau),YO,78.57805780442646
Embassament de Sau (Vilanova de Sau),YP,62.307871392508105
Embassament de Sau (Vilanova de Sau),YQ,75.71323003946078
Embassament de Sau (Vilanova de Sau),YR,99.28999199085361
Embassament de Sau (Vilanova de Sau),YS,59.51264842242067
Embassament de Sau (Vilanova de Sau),Y4,84.71967677537009
Embassament de Sau (Vilanova de Sau),Y5,47.027423977637355
Embassament de Sau (Vilanova de Sau),Y6,173.41153412364653
Embassament de Sau (Vilanova de Sau),Y7,75.24250626266596
Embassament de Sau (Vilanova de Sau),ZB,105.91460807681179
Embassament de Sau (Vilanova de Sau),ZC,52.145369995144186
Embassament de Sau (Vilanova de Sau),ZD,57.99759868567799
Embassament de Sau (Vilanova de Sau),ZE,77.02524575490365
Embassament de Sau (Vilanova de Sau),Z1,139.8274150643167
Embassament de Sau (Vilanova de Sau),Z2,137.84230976788152
Embassament de Sau (Vilanova de Sau),Z3,76.17251485541725
Embassament de Sau (Vilanova de Sau),Z5,124.32215576658717
Embassament de Sau (Vilanova de Sau),Z6,164.6506064443774
Embassament de Sau (Vilanova de Sau),Z7,128.52547870269618
Embassament de Sau (Vilanova de Sau),Z9,68.05449192159757
Embassament de Darnius Boadella (Darnius),CC,59.477247000558386
Embassament de Darnius Boadella (Darnius),CD,115.42792182267776
Embassament de Darnius Boadella (Darnius),CE,123.73913115597996
Embassament de Darnius Boadella (Darnius),CG,34.7296433977699
Embassament de Darnius Boadella (Darnius),CI,39.732209179052724
Embassament de Darnius Boadella (Darnius),CJ,124.6560163471728
Embassament de Darnius Boadella (Darnius),CL,115.19301130633886
Embassament de Darnius Boadella (Darnius),CP,149.77529627049765
Embassament de Darnius Boadella (Darnius),CQ,154.1988446227366
Embassament de Darnius Boadella (Darnius),CR,77.50356797437168
Embassament de Darnius Boadella (Darnius),CT,172.23481918972837
Embassament de Darnius Boadella (Darnius),CW,178.38468836666365
Embassament de Darnius Boadella (Darnius),CY,74.62510677284031
Embassament de Darnius Boadella (Darnius),C6,173.4094560395314
Embassament de Darnius Boadella (Darnius),C7,157.34961973659532
Embassament de Darnius Boadella (Darnius),C8,147.20762122092506
Embassament de Darnius Boadella (Darnius),C9,271.47173123045155
Embassament de Darnius Boadella (Darnius),DB,240.25021381861737
Embassament de Darnius Boadella (Darnius),DF,43.65457657748334
Embassament de Darnius Boadella (Darnius),DG,56.22001616941307
Embassament de Darnius Boadella (Darnius),DI,142.26006797426408
Embassament de Darnius Boadella (Darnius),DJ,25.146097256761905
Embassament de Darnius Boadella (Darnius),DK,177.28216240414807
Embassament de Darnius Boadella (Darnius),DL,246.44150638020997
Embassament de Darnius Boadella (Darnius),DN,45.35828624996541
Embassament de Darnius Boadella (Darnius),DO,61.34961917508038
Embassament de Darnius Boadella (Darnius),DP,79.80442760279507
Embassament de Darnius Boadella (Darnius),DQ,167.62423444126318
Embassament de Darnius Boadella (Darnius),D1,208.78306833746947
Embassament de Darnius Boadella (Darnius),D2,112.68172656034913
Embassament de Darnius Boadella (Darnius),D3,129.96367297349803
Embassament de Darnius Boadella (Darnius),D4,29.760566086144735
Embassament de Darnius Boadella (Darnius),D5,118.12545384435867
Embassament de Darnius Boadella (Darnius),D6,29.36368445199224
Embassament de Darnius Boadella (Darnius),D7,226.16184871180894
Embassament de Darnius Boadella (Darnius),D8,261.0299493968749
Embassament de Darnius Boadella (Darnius),D9,165.86543408055337
Embassament de Darnius Boadella (Darnius),H1,128.79341670011127
Embassament de Darnius Boadella (Darnius),J5,0.19217475597170489
Embassament de Darnius Boadella (Darnius),KE,53.91594408136307
Embassament de Darnius Boadella (Darnius),KP,67.8094549813907
Embassament de Darnius Boadella (Darnius),KX,89.22324280427159
Embassament de Darnius Boadella (Darnius),MQ,104.98073577308833
Embassament de Darnius Boadella (Darnius),MR,200.4586011783199
Embassament de Darnius Boadella (Darnius),MV,98.42914995288925
Embassament de Darnius Boadella (Darnius),M6,50.46224815228614
Embassament de Darnius Boadella (Darnius),UA,234.20265893939091
Embassament de Darnius Boadella (Darnius),UB,37.018803195372264
Embassament de Darnius Boadella (Darnius),UE,44.27520194187767
Embassament de Darnius Boadella (Darnius),UF,139.9020557289001
Embassament de Darnius Boadella (Darnius),UG,133.2030390769678
Embassament de Darnius Boadella (Darnius),UH,157.4702683239805
Embassament de Darnius Boadella (Darnius),UI,88.71519487676166
Embassament de Darnius Boadella (Darnius),UJ,151.29416805643382
Embassament de Darnius Boadella (Darnius),UK,145.65603725765612
Embassament de Darnius Boadella (Darnius),UM,210.2266045411408
Embassament de Darnius Boadella (Darnius),UN,52.34912404227315
Embassament de Darnius Boadella (Darnius),UO,47.32726859122826
Embassament de Darnius Boadella (Darnius),UP,98.91920767609348
Embassament de Darnius Boadella (Darnius),UQ,86.26192803526715
Embassament de Darnius Boadella (Darnius),US,276.4901242203475
Embassament de Darnius Boadella (Darnius),UU,258.1275142481413
Embassament de Darnius Boadella (Darnius),UW,262.99460115624584
Embassament de Darnius Boadella (Darnius),UX,280.19701828030344
Embassament de Darnius Boadella (Darnius),UY,178.88263896432096
Embassament de Darnius Boadella (Darnius),U2,28.32927180955133
Embassament de Darnius Boadella (Darnius),U3,146.56081414265907
Embassament de Darnius Boadella (Darnius),U4,99.3127528290194
Embassament de Darnius Boadella (Darnius),U6,203.00490174693712
Embassament de Darnius Boadella (Darnius),U7,254.40421811497376
Embassament de Darnius Boadella (Darnius),U9,254.25164923944683
Embassament de Darnius Boadella (Darnius),VA,231.10175663256254
Embassament de Darnius Boadella (Darnius),VB,231.5296257296712
Embassament de Darnius Boadella (Darnius),VC,233.7468222637879
Embassament de Darnius Boadella (Darnius),VD,153.1225947186799
Embassament de Darnius Boadella (Darnius),VH,215.90854695483407
Embassament de Darnius Boadella (Darnius),VK,210.57460949619215
Embassament de Darnius Boadella (Darnius),VN,51.43784094292635
Embassament de Darnius Boadella (Darnius),VO,119.39615189204599
Embassament de Darnius Boadella (Darnius),VP,122.55912641981065
Embassament de Darnius Boadella (Darnius),VQ,189.86691107301277
Embassament de Darnius Boadella (Darnius),VS,172.09630885081543
Embassament de Darnius Boadella (Darnius),VU,109.2776768324435
Embassament de Darnius Boadella (Darnius),VV,99.13936646135319
Embassament de Darnius Boadella (Darnius),VX,79.15728996455923
Embassament de Darnius Boadella (Darnius),VZ,15.149113907816806
Embassament de Darnius Boadella (Darnius),V1,176.96432187207603
Embassament de Darnius Boadella (Darnius),V4,56.88064500607149
Embassament de Darnius Boadella (Darnius),V5,67.75212051321245
Embassament de Darnius Boadella (Darnius),V8,178.189321226563
Embassament de Darnius Boadella (Darnius),WA,148.1175837462895
Embassament de Darnius Boadella (Darnius),WB,190.3029304357885
Embassament de Darnius Boadella (Darnius),WD,251.33926876401063
Embassament de Darnius Boadella (Darnius),WE,98.86720716078291
Embassament de Darnius Boadella (Darnius),WG,190.50812599560328
Embassament de Darnius Boadella (Darnius),WI,223.7898726297028
Embassament de Darnius Boadella (Darnius),WJ,221.72584809808473
Embassament de Darnius Boadella (Darnius),WK,195.40105839990252
Embassament de Darnius Boadella (Darnius),WL,167.95876055964422
Embassament de Darnius Boadella (Darnius),WM,87.0423009978927
Embassament de Darnius Boadella (Darnius),WN,116.88900362326777
Embassament de Darnius Boadella (Darnius),WP,134.04977769515602
Embassament de Darnius Boadella (Darnius),WQ,176.6991463405412
Embassament de Darnius Boadella (Darnius),WR,210.31749368665567
Embassament de Darnius Boadella (Darnius),WS,65.31788130112885
Embassament de Darnius Boadella (Darnius),WT,77.29265962645081
Embassament de Darnius Boadella (Darnius),WU,109.99817056852228
Embassament de Darnius Boadella (Darnius),WV,79.92291451386693
Embassament de Darnius Boadella (Darnius),WW,95.8487439949665
Embassament de Darnius Boadella (Darnius),WX,168.04428733389494
Embassament de Darnius Boadella (Darnius),WZ,161.07870365718273
Embassament de Darnius Boadella (Darnius),W1,23.592793239361274
Embassament de Darnius Boadella (Darnius),W4,141.86925722832794
Embassament de Darnius Boadella (Darnius),W5,128.7587554343888
Embassament de Darnius Boadella (Darnius),W8,170.98188705675247
Embassament de Darnius Boadella (Darnius),W9,38.02971375168838
Embassament de Darnius Boadella (Darnius),XA,144.28289924710214
Embassament de Darnius Boadella (Darnius),XB,144.14280037173125
Embassament de Darnius Boadella (Darnius),XC,119.2650548536286
Embassament de Darnius Boadella (Darnius),XD,197.53400334759564
Embassament de Darnius Boadella (Darnius),XE,193.15615214936915
Embassament de Darnius Boadella (Darnius),XF,106.85219404286954
Embassament de Darnius Boadella (Darnius),XG,99.54611342608305
Embassament de Darnius Boadella (Darnius),XH,140.4740898972645
Embassament de Darnius Boadella (Darnius),XI,181.27563442110093
Embassament de Darnius Boadella (Darnius),XJ,39.864797497017925
Embassament de Darnius Boadella (Darnius),XK,70.97616077044526
Embassament de Darnius Boadella (Darnius),XL,127.48028475817533
Embassament de Darnius Boadella (Darnius),XM,192.61299539032458
Embassament de Darnius Boadella (Darnius),XN,222.08697038288952
Embassament de Darnius Boadella (Darnius),XO,66.60429656231753
Embassament de Darnius Boadella (Darnius),XP,245.04937915161412
Embassament de Darnius Boadella (Darnius),XQ,161.7259241776092
Embassament de Darnius Boadella (Darnius),XR,191.41202304703762
Embassament de Darnius Boadella (Darnius),XS,54.65131489645146
Embassament de Darnius Boadella (Darnius),XT,116.03288004421864
Embassament de Darnius Boadella (Darnius),XU,148.97340396276513
Embassament de Darnius Boadella (Darnius),XV,113.93156902396161
Embassament de Darnius Boadella (Darnius),XX,164.902910974584
Embassament de Darnius Boadella (Darnius),XY,207.95191101421636
Embassament de Darnius Boadella (Darnius),XZ,25.866809997991055
Embassament de Darnius Boadella (Darnius),X1,213.13553502054359
Embassament de Darnius Boadella (Darnius),X2,118.43308421388532
Embassament de Darnius Boadella (Darnius),X3,201.46627961883542
Embassament de Darnius Boadella (Darnius),X4,119.76611899440252
Embassament de Darnius Boadella (Darnius),X5,270.8893074857229
Embassament de Darnius Boadella (Darnius),X6,156.2564244617242
Embassament de Darnius Boadella (Darnius),X7,209.9659302979753
Embassament de Darnius Boadella (Darnius),X8,122.69662324797291
Embassament de Darnius Boadella (Darnius),X9,97.84570811455664
Embassament de Darnius Boadella (Darnius),YA,74.79830108740754
Embassament de Darnius Boadella (Darnius),YB,34.35278271464769
Embassament de Darnius Boadella (Darnius),YC,154.19609702744958
Embassament de Darnius Boadella (Darnius),YD,188.0780379494337
Embassament de Darnius Boadella (Darnius),YE,140.23385924382225
Embassament de Darnius Boadella (Darnius),YF,215.59457796258232
Embassament de Darnius Boadella (Darnius),YG,132.39376839307116
Embassament de Darnius Boadella (Darnius),YH,135.6850460431297
Embassament de Darnius Boadella (Darnius),YJ,200.13138999729395
Embassament de Darnius Boadella (Darnius),YK,111.93145783112824
Embassament de Darnius Boadella (Darnius),YL,205.75795634186332
Embassament de Darnius Boadella (Darnius),YM,92.54167197096513
Embassament de Darnius Boadella (Darnius),YN,171.52254721289293
Embassament de Darnius Boadella (Darnius),YO,132.51395697572707
Embassament de Darnius Boadella (Darnius),YP,55.22937413046187
Embassament de Darnius Boadella (Darnius),YQ,127.33066494420453
Embassament de Darnius Boadella (Darnius),YR,153.11751533348433
Embassament de Darnius Boadella (Darnius),YS,10.412179367434684
Embassament de Darnius Boadella (Darnius),Y4,117.43516778557156
Embassament de Darnius Boadella (Darnius),Y5,12.751912249719076
Embassament de Darnius Boadella (Darnius),Y6,226.0702893564681
Embassament de Darnius Boadella (Darnius),Y7,126.4787049134007
Embassament de Darnius Boadella (Darnius),ZB,122.36240286534209
Embassament de Darnius Boadella (Darnius),ZC,49.21046783871824
Embassament de Darnius Boadella (Darnius),ZD,77.17698365378476
Embassament de Darnius Boadella (Darnius),ZE,108.75328130009552
Embassament de Darnius Boadella (Darnius),Z1,155.70872492733233
Embassament de Darnius Boadella (Darnius),Z2,161.06704776893687
Embassament de Darnius Boadella (Darnius),Z3,87.9414797546505
Embassament de Darnius Boadella (Darnius),Z5,134.364586174001
Embassament de Darnius Boadella (Darnius),Z6,179.03679613705162
Embassament de Darnius Boadella (Darnius),Z7,147.90171447748082
Embassament de Darnius Boadella (Darnius),Z9,92.33976487266241
Embassament de Pasteral (la Cellera de Ter),CC,34.014964004506034
Embassament de Pasteral (la Cellera de Ter),CD,105.66147639048486
Embassament de Pasteral (la Cellera de Ter),CE,82.99208735032737
Embassament de Pasteral (la Cellera de Ter),CG,46.274425637845084
Embassament de Pasteral (la Cellera de Ter),CI,36.200181745451
Embassament de Pasteral (la Cellera de Ter),CJ,108.17060417004356
Embassament de Pasteral (la Cellera de Ter),CL,77.34721157557277
Embassament de Pasteral (la Cellera de Ter),CP,130.46373749501336
Embassament de Pasteral (la Cellera de Ter),CQ,130.57439215310947
Embassament de Pasteral (la Cellera de Ter),CR,53.9769495216039
Embassament de Pasteral (la Cellera de Ter),CT,160.18551731979196
Embassament de Pasteral (la Cellera de Ter),CW,141.3133124911645
Embassament de Pasteral (la Cellera de Ter),CY,36.99235715181155
Embassament de Pasteral (la Cellera de Ter),C6,141.81352407031366
Embassament de Pasteral (la Cellera de Ter),C7,124.64350314596636
Embassament de Pasteral (la Cellera de Ter),C8,113.73104547719369
Embassament de Pasteral (la Cellera de Ter),C9,231.7600327812503
Embassament de Pasteral (la Cellera de Ter),DB,200.19749174448307
Embassament de Pasteral (la Cellera de Ter),DF,35.97743777454128
Embassament de Pasteral (la Cellera de Ter),DG,58.93923548872237
