data,valor,percentatge,codiEstacio,codiVariable
2000-09-01Z,0.0,100.0,AN,1300
2000-09-02Z,0.4,100.0,AN,1300
2000-09-03Z,5.2,97.9,AN,1300
2000-09-04Z,0.0,95.8,AN,1300
2000-09-06Z,0.0,97.9,AN,1300
2000-09-07Z,0.0,97.9,AN,1300
2000-09-08Z,0.0,100.0,AN,1300
2000-09-09Z,0.0,97.9,AN,1300
2000-09-10Z,0.0,100.0,AN,1300
2000-09-11Z,0.0,97.9,AN,1300
2000-09-12Z,0.2,95.8,AN,1300
2000-09-13Z,0.0,97.9,AN,1300
2000-09-14Z,0.0,100.0,AN,1300
2000-09-15Z,0.0,100.0,AN,1300
2000-09-16Z,0.0,95.8,AN,1300
2000-09-17Z,0.0,100.0,AN,1300
2000-09-18Z,2.6,100.0,AN,1300
2000-09-19Z,7.2,100.0,AN,1300
2000-09-20Z,3.0,100.0,AN,1300
2000-09-21Z,0.0,97.9,AN,1300
2000-09-22Z,0.0,97.9,AN,1300
2000-09-23Z,0.0,95.8,AN,1300
2000-09-24Z,0.0,100.0,AN,1300
2000-09-25Z,0.0,95.8,AN,1300
2000-09-27Z,9.4,97.9,AN,1300
2000-09-28Z,55.8,97.9,AN,1300
2000-09-29Z,1.8,100.0,AN,1300
2000-09-30Z,0.0,100.0,AN,1300
2000-09-01Z,0.0,100.0,C7,1300
2000-09-02Z,0.0,100.0,C7,1300
2000-09-03Z,0.0,100.0,C7,1300
2000-09-04Z,0.0,100.0,C7,1300
2000-09-05Z,0.0,100.0,C7,1300
2000-09-06Z,0.0,100.0,C7,1300
2000-09-07Z,0.0,100.0,C7,1300
2000-09-08Z,0.0,100.0,C7,1300
2000-09-09Z,0.0,100.0,C7,1300
2000-09-10Z,0.0,100.0,C7,1300
2000-09-11Z,0.0,100.0,C7,1300
2000-09-12Z,0.0,100.0,C7,1300
2000-09-13Z,0.0,100.0,C7,1300
2000-09-14Z,0.0,100.0,C7,1300
2000-09-15Z,0.0,100.0,C7,1300
2000-09-16Z,0.0,100.0,C7,1300
2000-09-17Z,0.0,100.0,C7,1300
2000-09-18Z,0.0,100.0,C7,1300
2000-09-19Z,5.6,100.0,C7,1300
2000-09-20Z,0.4,100.0,C7,1300
2000-09-21Z,0.0,100.0,C7,1300
2000-09-22Z,0.0,100.0,C7,1300
2000-09-23Z,0.0,100.0,C7,1300
2000-09-24Z,0.0,100.0,C7,1300
2000-09-25Z,0.0,100.0,C7,1300
2000-09-26Z,0.0,100.0,C7,1300
2000-09-27Z,0.0,100.0,C7,1300
2000-09-28Z,6.4,100.0,C7,1300
2000-09-29Z,0.0,100.0,C7,1300
2000-09-30Z,0.0,100.0,C7,1300
2000-09-01Z,0.0,100.0,C8,1300
2000-09-02Z,0.0,100.0,C8,1300
2000-09-03Z,0.0,100.0,C8,1300
2000-09-04Z,0.0,100.0,C8,1300
2000-09-05Z,0.0,100.0,C8,1300
2000-09-06Z,0.0,100.0,C8,1300
2000-09-07Z,0.0,100.0,C8,1300
2000-09-08Z,0.0,100.0,C8,1300
