data,valor,percentatge,codiEstacio,codiVariable
2015-11-01Z,0.0,100.0,CC,1300
2015-11-02Z,47.6,100.0,CC,1300
2015-11-03Z,11.4,100.0,CC,1300
2015-11-04Z,0.0,100.0,CC,1300
2015-11-05Z,0.0,100.0,CC,1300
2015-11-06Z,0.0,100.0,CC,1300
2015-11-07Z,0.0,100.0,CC,1300
2015-11-08Z,0.0,100.0,CC,1300
2015-11-09Z,0.1,100.0,CC,1300
2015-11-10Z,0.1,100.0,CC,1300
2015-11-11Z,0.0,100.0,CC,1300
2015-11-12Z,0.0,100.0,CC,1300
2015-11-13Z,0.0,100.0,CC,1300
2015-11-14Z,0.0,100.0,CC,1300
2015-11-15Z,0.0,100.0,CC,1300
2015-11-16Z,0.0,100.0,CC,1300
2015-11-17Z,0.0,100.0,CC,1300
2015-11-18Z,0.0,100.0,CC,1300
2015-11-19Z,0.0,100.0,CC,1300
2015-11-20Z,0.0,100.0,CC,1300
2015-11-21Z,0.5,100.0,CC,1300
2015-11-22Z,0.0,100.0,CC,1300
2015-11-23Z,0.0,100.0,CC,1300
2015-11-24Z,0.0,100.0,CC,1300
2015-11-25Z,0.0,100.0,CC,1300
2015-11-26Z,0.0,100.0,CC,1300
2015-11-27Z,0.0,100.0,CC,1300
2015-11-28Z,0.0,100.0,CC,1300
2015-11-29Z,0.0,100.0,CC,1300
2015-11-30Z,0.0,100.0,CC,1300
2015-11-01Z,0.0,100.0,CD,1300
2015-11-02Z,64.1,100.0,CD,1300
2015-11-03Z,2.4,100.0,CD,1300
2015-11-04Z,0.0,100.0,CD,1300
2015-11-05Z,0.0,100.0,CD,1300
2015-11-06Z,0.0,100.0,CD,1300
2015-11-07Z,0.0,100.0,CD,1300
2015-11-08Z,0.0,100.0,CD,1300
2015-11-09Z,0.1,100.0,CD,1300
2015-11-10Z,0.1,100.0,CD,1300
2015-11-11Z,0.0,100.0,CD,1300
2015-11-12Z,0.0,100.0,CD,1300
2015-11-13Z,0.0,100.0,CD,1300
2015-11-14Z,0.0,100.0,CD,1300
2015-11-15Z,0.0,100.0,CD,1300
2015-11-16Z,0.0,100.0,CD,1300
2015-11-17Z,0.0,100.0,CD,1300
2015-11-18Z,0.0,100.0,CD,1300
2015-11-19Z,0.0,100.0,CD,1300
2015-11-20Z,0.0,100.0,CD,1300
2015-11-21Z,0.0,100.0,CD,1300
2015-11-22Z,0.0,100.0,CD,1300
2015-11-23Z,0.0,100.0,CD,1300
2015-11-24Z,0.0,100.0,CD,1300
2015-11-25Z,4.3,100.0,CD,1300
2015-11-26Z,3.5,100.0,CD,1300
2015-11-27Z,0.0,100.0,CD,1300
2015-11-28Z,0.0,100.0,CD,1300
2015-11-29Z,0.0,100.0,CD,1300
2015-11-30Z,0.0,100.0,CD,1300
2015-11-01Z,0.0,100.0,CE,1300
2015-11-02Z,72.8,100.0,CE,1300
2015-11-03Z,0.1,100.0,CE,1300
2015-11-04Z,0.1,100.0,CE,1300
2015-11-05Z,0.0,100.0,CE,1300
2015-11-06Z,0.0,100.0,CE,1300
2015-11-07Z,0.0,100.0,CE,1300
2015-11-08Z,0.1,100.0,CE,1300
2015-11-09Z,0.1,100.0,CE,1300
2015-11-10Z,0.0,100.0,CE,1300
2015-11-11Z,0.0,100.0,CE,1300
2015-11-12Z,0.0,100.0,CE,1300
2015-11-13Z,0.0,100.0,CE,1300
2015-11-14Z,0.0,100.0,CE,1300
2015-11-15Z,0.0,100.0,CE,1300
2015-11-16Z,0.0,100.0,CE,1300
2015-11-17Z,0.0,100.0,CE,1300
2015-11-18Z,0.0,100.0,CE,1300
2015-11-19Z,0.0,100.0,CE,1300
2015-11-20Z,0.0,100.0,CE,1300
2015-11-21Z,0.0,100.0,CE,1300
2015-11-22Z,0.0,100.0,CE,1300
2015-11-23Z,0.0,100.0,CE,1300
2015-11-24Z,0.0,100.0,CE,1300
2015-11-25Z,0.0,100.0,CE,1300
2015-11-26Z,0.0,100.0,CE,1300
2015-11-27Z,0.0,100.0,CE,1300
2015-11-28Z,0.0,100.0,CE,1300
2015-11-29Z,0.0,100.0,CE,1300
2015-11-30Z,0.0,100.0,CE,1300
2015-11-01Z,0.0,100.0,CG,1300
2015-11-02Z,132.8,100.0,CG,1300
2015-11-03Z,26.9,100.0,CG,1300
2015-11-04Z,0.0,100.0,CG,1300
2015-11-05Z,0.0,100.0,CG,1300
2015-11-06Z,0.0,100.0,CG,1300
2015-11-07Z,0.0,100.0,CG,1300
2015-11-08Z,0.0,100.0,CG,1300
2015-11-09Z,0.0,100.0,CG,1300
2015-11-10Z,0.0,100.0,CG,1300
2015-11-11Z,0.0,100.0,CG,1300
2015-11-12Z,0.0,100.0,CG,1300
2015-11-13Z,0.0,100.0,CG,1300
2015-11-14Z,0.0,100.0,CG,1300
2015-11-15Z,0.0,100.0,CG,1300
2015-11-16Z,0.0,100.0,CG,1300
2015-11-17Z,0.0,100.0,CG,1300
2015-11-18Z,0.0,100.0,CG,1300
2015-11-19Z,0.0,100.0,CG,1300
2015-11-20Z,0.0,100.0,CG,1300
2015-11-21Z,1.7,100.0,CG,1300
2015-11-22Z,0.0,100.0,CG,1300
2015-11-23Z,0.0,100.0,CG,1300
2015-11-24Z,0.0,100.0,CG,1300
2015-11-25Z,5.9,100.0,CG,1300
2015-11-26Z,12.6,100.0,CG,1300
2015-11-27Z,0.0,100.0,CG,1300
2015-11-28Z,0.0,100.0,CG,1300
2015-11-29Z,0.0,100.0,CG,1300
2015-11-30Z,0.0,100.0,CG,1300
2015-11-01Z,0.0,100.0,CI,1300
2015-11-02Z,130.0,100.0,CI,1300
2015-11-03Z,22.4,100.0,CI,1300
2015-11-04Z,0.0,100.0,CI,1300
2015-11-05Z,0.0,100.0,CI,1300
2015-11-06Z,0.0,100.0,CI,1300
2015-11-07Z,0.0,100.0,CI,1300
2015-11-08Z,0.0,100.0,CI,1300
2015-11-09Z,0.0,100.0,CI,1300
2015-11-10Z,0.0,100.0,CI,1300
2015-11-11Z,0.0,100.0,CI,1300
2015-11-12Z,0.0,100.0,CI,1300
2015-11-13Z,0.0,100.0,CI,1300
2015-11-14Z,0.0,100.0,CI,1300
2015-11-15Z,0.0,100.0,CI,1300
2015-11-16Z,0.0,100.0,CI,1300
2015-11-17Z,0.0,100.0,CI,1300
2015-11-18Z,0.0,100.0,CI,1300
2015-11-19Z,0.0,100.0,CI,1300
2015-11-20Z,0.0,100.0,CI,1300
2015-11-21Z,1.4,100.0,CI,1300
2015-11-22Z,0.0,100.0,CI,1300
2015-11-23Z,0.0,100.0,CI,1300
2015-11-24Z,0.0,100.0,CI,1300
2015-11-25Z,0.0,100.0,CI,1300
2015-11-26Z,0.0,100.0,CI,1300
2015-11-27Z,0.0,100.0,CI,1300
2015-11-28Z,0.0,100.0,CI,1300
2015-11-29Z,0.0,100.0,CI,1300
2015-11-30Z,0.0,100.0,CI,1300
2015-11-01Z,0.0,100.0,CJ,1300
2015-11-02Z,60.7,100.0,CJ,1300
2015-11-03Z,0.7,100.0,CJ,1300
2015-11-04Z,0.0,100.0,CJ,1300
2015-11-05Z,0.0,100.0,CJ,1300
2015-11-06Z,0.0,100.0,CJ,1300
2015-11-07Z,0.0,100.0,CJ,1300
2015-11-08Z,0.0,100.0,CJ,1300
2015-11-09Z,0.0,100.0,CJ,1300
2015-11-10Z,0.0,100.0,CJ,1300
2015-11-11Z,0.0,100.0,CJ,1300
2015-11-12Z,0.0,100.0,CJ,1300
2015-11-13Z,0.0,100.0,CJ,1300
2015-11-14Z,0.0,100.0,CJ,1300
2015-11-15Z,0.0,100.0,CJ,1300
2015-11-16Z,0.0,100.0,CJ,1300
2015-11-17Z,0.0,100.0,CJ,1300
2015-11-18Z,0.0,100.0,CJ,1300
2015-11-19Z,0.0,100.0,CJ,1300
2015-11-20Z,0.0,100.0,CJ,1300
2015-11-21Z,0.0,100.0,CJ,1300
2015-11-22Z,0.0,100.0,CJ,1300
2015-11-23Z,0.0,100.0,CJ,1300
2015-11-24Z,0.0,100.0,CJ,1300
2015-11-25Z,0.0,100.0,CJ,1300
2015-11-26Z,0.5,100.0,CJ,1300
2015-11-27Z,0.0,100.0,CJ,1300
