data,valor,percentatge,codiEstacio,codiVariable
2000-07-01Z,0.0,100.0,AN,1300
2000-07-02Z,0.0,95.8,AN,1300
2000-07-03Z,0.0,100.0,AN,1300
2000-07-06Z,0.0,97.9,AN,1300
2000-07-07Z,0.0,100.0,AN,1300
2000-07-08Z,0.0,97.9,AN,1300
2000-07-09Z,0.0,100.0,AN,1300
2000-07-10Z,0.0,97.9,AN,1300
2000-07-11Z,2.2,97.9,AN,1300
2000-07-13Z,0.0,100.0,AN,1300
2000-07-15Z,0.0,100.0,AN,1300
2000-07-17Z,0.0,100.0,AN,1300
2000-07-18Z,0.0,95.8,AN,1300
2000-07-20Z,0.0,95.8,AN,1300
2000-07-21Z,0.0,100.0,AN,1300
2000-07-22Z,0.0,97.9,AN,1300
2000-07-23Z,1.8,100.0,AN,1300
2000-07-24Z,0.0,100.0,AN,1300
2000-07-25Z,0.0,97.9,AN,1300
2000-07-26Z,0.0,100.0,AN,1300
2000-07-27Z,0.0,97.9,AN,1300
2000-07-28Z,0.0,100.0,AN,1300
2000-07-29Z,0.0,95.8,AN,1300
2000-07-30Z,0.0,97.9,AN,1300
2000-07-31Z,0.0,100.0,AN,1300
2000-07-01Z,0.0,100.0,C6,1300
2000-07-02Z,0.0,100.0,C6,1300
2000-07-03Z,0.0,100.0,C6,1300
2000-07-04Z,0.0,100.0,C6,1300
2000-07-05Z,0.0,100.0,C6,1300
2000-07-06Z,0.0,100.0,C6,1300
2000-07-07Z,0.0,100.0,C6,1300
2000-07-08Z,0.0,100.0,C6,1300
2000-07-09Z,0.0,100.0,C6,1300
2000-07-10Z,0.0,100.0,C6,1300
2000-07-11Z,0.0,100.0,C6,1300
2000-07-22Z,0.0,100.0,C6,1300
2000-07-23Z,0.8,100.0,C6,1300
2000-07-24Z,0.0,100.0,C6,1300
2000-07-25Z,2.0,100.0,C6,1300
2000-07-26Z,0.0,100.0,C6,1300
2000-07-27Z,0.0,100.0,C6,1300
2000-07-28Z,0.0,100.0,C6,1300
2000-07-29Z,0.0,100.0,C6,1300
2000-07-30Z,0.0,100.0,C6,1300
2000-07-31Z,0.0,100.0,C6,1300
2000-07-01Z,0.0,100.0,C7,1300
2000-07-02Z,0.0,100.0,C7,1300
2000-07-03Z,0.0,100.0,C7,1300
2000-07-04Z,0.0,100.0,C7,1300
2000-07-05Z,0.0,100.0,C7,1300
2000-07-06Z,0.0,100.0,C7,1300
2000-07-07Z,0.0,100.0,C7,1300
2000-07-08Z,0.0,100.0,C7,1300
2000-07-09Z,0.0,100.0,C7,1300
2000-07-10Z,0.0,100.0,C7,1300
2000-07-11Z,0.0,100.0,C7,1300
2000-07-12Z,0.0,100.0,C7,1300
2000-07-13Z,0.0,100.0,C7,1300
2000-07-14Z,0.0,100.0,C7,1300
2000-07-15Z,0.0,100.0,C7,1300
2000-07-16Z,0.0,100.0,C7,1300
2000-07-17Z,0.0,100.0,C7,1300
2000-07-18Z,0.0,100.0,C7,1300
2000-07-19Z,0.0,100.0,C7,1300
2000-07-20Z,0.0,100.0,C7,1300
2000-07-21Z,0.0,100.0,C7,1300
2000-07-22Z,0.0,100.0,C7,1300
2000-07-23Z,0.4,100.0,C7,1300
2000-07-24Z,0.0,100.0,C7,1300
2000-07-25Z,10.8,100.0,C7,1300
2000-07-26Z,0.0,100.0,C7,1300
2000-07-27Z,0.0,100.0,C7,1300
2000-07-28Z,0.0,100.0,C7,1300
2000-07-29Z,0.0,100.0,C7,1300
2000-07-30Z,0.0,100.0,C7,1300
2000-07-31Z,0.0,100.0,C7,1300
2000-07-01Z,0.0,100.0,C8,1300
2000-07-02Z,0.0,100.0,C8,1300
2000-07-03Z,0.0,100.0,C8,1300
2000-07-04Z,0.0,100.0,C8,1300
2000-07-05Z,0.0,100.0,C8,1300
2000-07-06Z,0.0,100.0,C8,1300
2000-07-07Z,0.0,100.0,C8,1300
2000-07-08Z,0.0,100.0,C8,1300
2000-07-09Z,0.0,100.0,C8,1300
2000-07-10Z,0.0,100.0,C8,1300
2000-07-11Z,0.0,100.0,C8,1300
2000-07-12Z,0.0,100.0,C8,1300
2000-07-13Z,0.0,100.0,C8,1300
2000-07-14Z,0.0,100.0,C8,1300
2000-07-15Z,0.0,100.0,C8,1300
2000-07-16Z,0.0,100.0,C8,1300
2000-07-17Z,0.0,100.0,C8,1300
2000-07-18Z,0.0,100.0,C8,1300
2000-07-19Z,0.0,100.0,C8,1300
2000-07-20Z,0.0,100.0,C8,1300
2000-07-21Z,0.0,100.0,C8,1300
2000-07-22Z,0.0,100.0,C8,1300
2000-07-23Z,0.8,100.0,C8,1300
2000-07-24Z,0.2,100.0,C8,1300
2000-07-25Z,10.4,100.0,C8,1300
2000-07-26Z,0.0,100.0,C8,1300
2000-07-27Z,0.0,100.0,C8,1300
2000-07-28Z,0.0,100.0,C8,1300
2000-07-29Z,0.0,100.0,C8,1300
2000-07-30Z,0.0,100.0,C8,1300
2000-07-31Z,0.0,100.0,C8,1300
2000-07-01Z,0.0,100.0,C9,1300
2000-07-02Z,0.0,100.0,C9,1300
2000-07-03Z,0.0,100.0,C9,1300
2000-07-04Z,0.0,100.0,C9,1300
2000-07-05Z,0.0,100.0,C9,1300
2000-07-06Z,0.0,100.0,C9,1300
2000-07-07Z,0.0,100.0,C9,1300
2000-07-08Z,0.0,100.0,C9,1300
2000-07-09Z,0.0,100.0,C9,1300
2000-07-10Z,0.0,100.0,C9,1300
2000-07-11Z,0.0,100.0,C9,1300
2000-07-12Z,0.0,100.0,C9,1300
2000-07-13Z,0.0,100.0,C9,1300
2000-07-14Z,0.0,100.0,C9,1300
2000-07-15Z,0.0,100.0,C9,1300
2000-07-16Z,0.0,100.0,C9,1300
2000-07-17Z,4.8,100.0,C9,1300
2000-07-18Z,0.0,100.0,C9,1300
2000-07-19Z,0.0,100.0,C9,1300
2000-07-20Z,0.0,100.0,C9,1300
2000-07-21Z,0.0,100.0,C9,1300
2000-07-22Z,0.0,100.0,C9,1300
2000-07-23Z,1.0,100.0,C9,1300
2000-07-24Z,0.0,100.0,C9,1300
2000-07-25Z,0.0,100.0,C9,1300
2000-07-26Z,0.0,100.0,C9,1300
2000-07-27Z,0.0,100.0,C9,1300
2000-07-28Z,0.0,100.0,C9,1300
2000-07-29Z,0.0,100.0,C9,1300
2000-07-30Z,0.0,100.0,C9,1300
2000-07-31Z,0.0,100.0,C9,1300
2000-07-01Z,0.0,100.0,CA,1300
2000-07-02Z,0.0,100.0,CA,1300
2000-07-03Z,0.0,100.0,CA,1300
2000-07-04Z,0.0,100.0,CA,1300
2000-07-05Z,0.0,100.0,CA,1300
2000-07-06Z,0.0,100.0,CA,1300
2000-07-07Z,0.0,100.0,CA,1300
2000-07-08Z,0.0,100.0,CA,1300
2000-07-09Z,0.0,100.0,CA,1300
2000-07-10Z,0.0,100.0,CA,1300
2000-07-11Z,0.0,100.0,CA,1300
2000-07-12Z,0.0,100.0,CA,1300
2000-07-13Z,0.0,100.0,CA,1300
2000-07-14Z,0.0,100.0,CA,1300
2000-07-15Z,0.0,100.0,CA,1300
2000-07-16Z,0.0,100.0,CA,1300
2000-07-17Z,0.0,100.0,CA,1300
2000-07-18Z,0.0,100.0,CA,1300
2000-07-19Z,0.0,100.0,CA,1300
2000-07-20Z,0.0,100.0,CA,1300
2000-07-21Z,0.0,100.0,CA,1300
2000-07-22Z,0.0,100.0,CA,1300
2000-07-23Z,4.4,100.0,CA,1300
2000-07-24Z,0.0,100.0,CA,1300
2000-07-25Z,0.2,100.0,CA,1300
2000-07-26Z,0.0,100.0,CA,1300
2000-07-27Z,0.0,100.0,CA,1300
2000-07-28Z,0.0,100.0,CA,1300
2000-07-29Z,0.0,100.0,CA,1300
2000-07-30Z,0.0,100.0,CA,1300
2000-07-31Z,0.2,100.0,CA,1300
2000-07-01Z,0.0,100.0,CB,1300
2000-07-02Z,0.0,100.0,CB,1300
2000-07-03Z,0.0,100.0,CB,1300
2000-07-04Z,0.0,100.0,CB,1300
2000-07-05Z,0.0,100.0,CB,1300
2000-07-06Z,0.0,100.0,CB,1300
2000-07-07Z,0.0,100.0,CB,1300
2000-07-08Z,0.0,100.0,CB,1300
2000-07-09Z,0.0,100.0,CB,1300
2000-07-10Z,10.4,100.0,CB,1300
2000-07-11Z,0.0,100.0,CB,1300
2000-07-12Z,0.0,100.0,CB,1300
2000-07-13Z,0.0,100.0,CB,1300
2000-07-14Z,0.0,100.0,CB,1300
2000-07-15Z,0.0,100.0,CB,1300
2000-07-16Z,2.0,100.0,CB,1300
2000-07-17Z,1.4,100.0,CB,1300
2000-07-18Z,2.8,100.0,CB,1300
