data,valor,percentatge,codiEstacio,codiVariable
1995-06-01Z,0.0,100.0,AN,1300
1995-06-02Z,0.0,100.0,AN,1300
1995-06-03Z,0.0,100.0,AN,1300
1995-06-04Z,0.0,100.0,AN,1300
1995-06-05Z,0.0,100.0,AN,1300
1995-06-06Z,0.0,100.0,AN,1300
1995-06-07Z,0.0,100.0,AN,1300
1995-06-08Z,0.0,100.0,AN,1300
1995-06-09Z,2.2,100.0,AN,1300
1995-06-10Z,0.8,100.0,AN,1300
1995-06-11Z,0.4,100.0,AN,1300
1995-06-12Z,0.2,100.0,AN,1300
1995-06-13Z,0.2,100.0,AN,1300
1995-06-14Z,0.0,100.0,AN,1300
1995-06-15Z,0.2,97.9,AN,1300
1995-06-16Z,0.0,100.0,AN,1300
1995-06-17Z,0.0,100.0,AN,1300
1995-06-18Z,0.0,100.0,AN,1300
1995-06-19Z,0.0,100.0,AN,1300
1995-06-20Z,0.0,100.0,AN,1300
1995-06-21Z,0.2,97.9,AN,1300
1995-06-22Z,1.6,100.0,AN,1300
1995-06-23Z,0.0,100.0,AN,1300
1995-06-24Z,0.0,100.0,AN,1300
1995-06-25Z,0.0,100.0,AN,1300
1995-06-26Z,0.0,100.0,AN,1300
1995-06-27Z,0.0,100.0,AN,1300
1995-06-28Z,0.0,100.0,AN,1300
1995-06-29Z,0.0,100.0,AN,1300
1995-06-30Z,0.0,100.0,AN,1300
1995-06-01Z,0.0,100.0,U1,1300
1995-06-02Z,0.0,100.0,U1,1300
1995-06-03Z,0.0,100.0,U1,1300
1995-06-04Z,0.0,100.0,U1,1300
1995-06-05Z,0.0,100.0,U1,1300
1995-06-06Z,0.0,100.0,U1,1300
1995-06-07Z,0.0,100.0,U1,1300
1995-06-08Z,0.0,100.0,U1,1300
1995-06-09Z,0.0,100.0,U1,1300
1995-06-10Z,0.0,100.0,U1,1300
1995-06-11Z,0.0,100.0,U1,1300
1995-06-12Z,0.0,100.0,U1,1300
1995-06-13Z,0.0,100.0,U1,1300
1995-06-14Z,0.0,100.0,U1,1300
1995-06-15Z,0.0,100.0,U1,1300
1995-06-16Z,0.0,100.0,U1,1300
1995-06-17Z,0.0,100.0,U1,1300
1995-06-18Z,0.0,100.0,U1,1300
1995-06-19Z,0.0,100.0,U1,1300
1995-06-20Z,0.0,100.0,U1,1300
1995-06-21Z,0.0,100.0,U1,1300
1995-06-22Z,0.0,100.0,U1,1300
1995-06-23Z,0.0,100.0,U1,1300
1995-06-24Z,0.0,100.0,U1,1300
1995-06-25Z,0.0,100.0,U1,1300
1995-06-26Z,0.0,100.0,U1,1300
1995-06-27Z,0.0,100.0,U1,1300
1995-06-28Z,0.0,100.0,U1,1300
1995-06-29Z,0.0,100.0,U1,1300
1995-06-30Z,0.0,100.0,U1,1300
1995-06-01Z,0.0,100.0,U2,1300
1995-06-02Z,0.0,100.0,U2,1300
1995-06-03Z,0.0,100.0,U2,1300
1995-06-04Z,0.0,100.0,U2,1300
1995-06-05Z,0.2,100.0,U2,1300
1995-06-06Z,0.0,100.0,U2,1300
1995-06-07Z,0.0,100.0,U2,1300
1995-06-08Z,2.2,100.0,U2,1300
1995-06-09Z,8.8,100.0,U2,1300
1995-06-10Z,0.2,100.0,U2,1300
1995-06-11Z,3.4,100.0,U2,1300
1995-06-12Z,5.0,100.0,U2,1300
1995-06-13Z,0.0,100.0,U2,1300
1995-06-14Z,0.0,100.0,U2,1300
1995-06-15Z,0.0,100.0,U2,1300
1995-06-16Z,0.4,100.0,U2,1300
1995-06-17Z,0.2,100.0,U2,1300
1995-06-18Z,0.0,100.0,U2,1300
1995-06-19Z,0.0,100.0,U2,1300
1995-06-20Z,0.0,100.0,U2,1300
1995-06-21Z,0.0,100.0,U2,1300
1995-06-22Z,0.2,100.0,U2,1300
1995-06-23Z,0.0,100.0,U2,1300
1995-06-24Z,0.0,100.0,U2,1300
1995-06-25Z,0.0,100.0,U2,1300
1995-06-26Z,0.0,100.0,U2,1300
1995-06-27Z,0.2,100.0,U2,1300
1995-06-28Z,4.5,100.0,U2,1300
1995-06-29Z,0.0,100.0,U2,1300
1995-06-30Z,0.0,100.0,U2,1300
1995-06-01Z,0.0,100.0,U6,1300
1995-06-02Z,0.0,100.0,U6,1300
1995-06-03Z,0.2,100.0,U6,1300
1995-06-04Z,0.2,100.0,U6,1300
1995-06-05Z,0.0,100.0,U6,1300
1995-06-06Z,0.0,100.0,U6,1300
1995-06-07Z,0.0,100.0,U6,1300
1995-06-08Z,0.0,100.0,U6,1300
1995-06-09Z,2.6,100.0,U6,1300
1995-06-10Z,0.0,100.0,U6,1300
1995-06-11Z,2.7,100.0,U6,1300
1995-06-12Z,0.0,100.0,U6,1300
1995-06-13Z,0.0,100.0,U6,1300
1995-06-14Z,1.6,100.0,U6,1300
