data,valor,percentatge,codiEstacio,codiVariable
2020-08-01Z,0.0,100,CC,1300
2020-08-02Z,0.0,100,CC,1300
2020-08-03Z,0.3,100,CC,1300
2020-08-04Z,0.0,100,CC,1300
2020-08-05Z,0.0,100,CC,1300
2020-08-06Z,0.0,100,CC,1300
2020-08-07Z,0.0,100,CC,1300
2020-08-08Z,0.0,100,CC,1300
2020-08-09Z,7.8,100,CC,1300
2020-08-10Z,0.0,100,CC,1300
2020-08-11Z,0.0,100,CC,1300
2020-08-12Z,0.0,100,CC,1300
2020-08-13Z,0.0,100,CC,1300
2020-08-14Z,5.1,100,CC,1300
2020-08-15Z,2.1,100,CC,1300
2020-08-16Z,0.1,100,CC,1300
2020-08-17Z,0.0,100,CC,1300
2020-08-18Z,0.0,100,CC,1300
2020-08-19Z,0.0,100,CC,1300
2020-08-20Z,0.0,100,CC,1300
2020-08-21Z,0.0,100,CC,1300
2020-08-22Z,0.1,100,CC,1300
2020-08-23Z,0.0,100,CC,1300
2020-08-24Z,0.0,100,CC,1300
2020-08-25Z,0.0,100,CC,1300
2020-08-26Z,0.0,100,CC,1300
2020-08-27Z,0.0,100,CC,1300
2020-08-28Z,79.8,100,CC,1300
2020-08-29Z,33.1,100,CC,1300
2020-08-30Z,10.7,100,CC,1300
2020-08-31Z,0.1,100,CC,1300
2020-08-01Z,0.0,100,CD,1300
2020-08-02Z,0.0,100,CD,1300
2020-08-03Z,0.0,100,CD,1300
2020-08-04Z,0.0,100,CD,1300
2020-08-05Z,0.0,100,CD,1300
2020-08-06Z,0.0,100,CD,1300
2020-08-07Z,0.0,100,CD,1300
2020-08-08Z,0.0,100,CD,1300
2020-08-09Z,10.2,100,CD,1300
2020-08-10Z,0.0,100,CD,1300
2020-08-11Z,0.0,100,CD,1300
2020-08-12Z,1.7,100,CD,1300
2020-08-13Z,0.0,100,CD,1300
2020-08-14Z,0.0,100,CD,1300
2020-08-15Z,0.0,100,CD,1300
2020-08-16Z,0.0,100,CD,1300
2020-08-17Z,0.0,100,CD,1300
2020-08-18Z,0.0,100,CD,1300
2020-08-19Z,0.0,100,CD,1300
2020-08-20Z,0.0,100,CD,1300
2020-08-21Z,0.0,100,CD,1300
2020-08-22Z,0.0,100,CD,1300
2020-08-23Z,0.0,100,CD,1300
2020-08-24Z,0.0,100,CD,1300
2020-08-25Z,0.0,100,CD,1300
2020-08-26Z,0.0,100,CD,1300
2020-08-27Z,0.0,100,CD,1300
2020-08-28Z,16.5,100,CD,1300
2020-08-29Z,14.5,100,CD,1300
2020-08-30Z,1.8,100,CD,1300
2020-08-31Z,0.0,100,CD,1300
2020-08-01Z,0.0,100,CE,1300
2020-08-02Z,0.0,100,CE,1300
2020-08-03Z,5.4,100,CE,1300
2020-08-04Z,1.1,100,CE,1300
2020-08-05Z,0.0,100,CE,1300
2020-08-06Z,0.0,100,CE,1300
2020-08-07Z,0.0,100,CE,1300
2020-08-08Z,0.0,100,CE,1300
2020-08-09Z,0.0,100,CE,1300
2020-08-10Z,0.0,100,CE,1300
2020-08-11Z,0.0,100,CE,1300
2020-08-12Z,0.0,100,CE,1300
2020-08-13Z,10.8,100,CE,1300
2020-08-14Z,0.0,100,CE,1300
2020-08-15Z,0.0,100,CE,1300
2020-08-16Z,0.0,100,CE,1300
2020-08-17Z,0.0,100,CE,1300
2020-08-18Z,0.0,100,CE,1300
2020-08-19Z,0.0,100,CE,1300
2020-08-20Z,0.0,100,CE,1300
2020-08-21Z,0.0,100,CE,1300
2020-08-22Z,0.0,100,CE,1300
2020-08-23Z,0.0,100,CE,1300
2020-08-24Z,0.0,100,CE,1300
2020-08-25Z,0.0,100,CE,1300
2020-08-26Z,0.0,100,CE,1300
2020-08-27Z,0.0,100,CE,1300
2020-08-28Z,7.6,100,CE,1300
2020-08-29Z,7.2,100,CE,1300
2020-08-30Z,0.0,100,CE,1300
2020-08-31Z,0.0,100,CE,1300
2020-08-01Z,1.5,100,CG,1300
2020-08-02Z,0.0,100,CG,1300
2020-08-03Z,0.0,100,CG,1300
2020-08-04Z,0.0,100,CG,1300
2020-08-05Z,0.0,100,CG,1300
2020-08-06Z,0.0,100,CG,1300
2020-08-07Z,0.0,100,CG,1300
2020-08-08Z,0.5,100,CG,1300
2020-08-09Z,2.2,100,CG,1300
2020-08-10Z,0.0,100,CG,1300
2020-08-11Z,0.0,100,CG,1300
2020-08-12Z,9.1,100,CG,1300
2020-08-13Z,0.2,100,CG,1300
2020-08-14Z,2.2,100,CG,1300
2020-08-15Z,0.0,100,CG,1300
