data,valor,percentatge,codiEstacio,codiVariable
1990-04-01Z,0.0,100,U2,1300
1990-04-02Z,1.6,100,U2,1300
1990-04-03Z,2.0,100,U2,1300
1990-04-04Z,0.2,100,U2,1300
1990-04-05Z,0.0,100,U2,1300
1990-04-06Z,0.8,100,U2,1300
1990-04-07Z,0.0,100,U2,1300
1990-04-08Z,1.4,100,U2,1300
1990-04-09Z,0.0,100,U2,1300
1990-04-10Z,0.0,100,U2,1300
1990-04-11Z,0.0,100,U2,1300
1990-04-12Z,0.0,100,U2,1300
1990-04-13Z,0.0,100,U2,1300
1990-04-14Z,2.8,100,U2,1300
1990-04-15Z,0.0,100,U2,1300
1990-04-16Z,0.0,100,U2,1300
1990-04-17Z,13.5,100,U2,1300
1990-04-18Z,0.0,100,U2,1300
1990-04-19Z,0.4,100,U2,1300
1990-04-20Z,2.2,100,U2,1300
1990-04-21Z,10.9,100,U2,1300
1990-04-22Z,3.1,100,U2,1300
1990-04-23Z,0.0,100,U2,1300
1990-04-24Z,0.4,100,U2,1300
1990-04-25Z,1.6,100,U2,1300
1990-04-26Z,0.0,100,U2,1300
1990-04-27Z,0.0,100,U2,1300
1990-04-28Z,0.0,100,U2,1300
1990-04-29Z,0.2,100,U2,1300
1990-04-30Z,0.0,100,U2,1300
1990-04-01Z,0.4,100,U6,1300
1990-04-02Z,1.2,100,U6,1300
1990-04-03Z,0.0,100,U6,1300
1990-04-04Z,1.8,100,U6,1300
1990-04-05Z,2.8,100,U6,1300
1990-04-06Z,3.2,100,U6,1300
1990-04-07Z,0.0,100,U6,1300
1990-04-08Z,0.0,100,U6,1300
1990-04-09Z,0.6,100,U6,1300
1990-04-10Z,0.0,100,U6,1300
1990-04-11Z,0.0,100,U6,1300
1990-04-12Z,0.0,100,U6,1300
1990-04-13Z,0.8,100,U6,1300
1990-04-14Z,0.2,100,U6,1300
1990-04-15Z,0.0,100,U6,1300
1990-04-16Z,0.0,100,U6,1300
1990-04-17Z,0.0,100,U6,1300
1990-04-18Z,0.0,100,U6,1300
1990-04-19Z,0.2,100,U6,1300
1990-04-20Z,0.0,100,U6,1300
1990-04-21Z,0.0,100,U6,1300
1990-04-26Z,0.0,100,U6,1300
1990-04-27Z,0.0,100,U6,1300
1990-04-28Z,0.0,100,U6,1300
1990-04-29Z,0.0,100,U6,1300
1990-04-30Z,0.0,100,U6,1300
1990-04-01Z,0.0,100,UB,1300
1990-04-02Z,3.6,100,UB,1300
1990-04-03Z,1.2,100,UB,1300
1990-04-04Z,0.8,100,UB,1300
1990-04-05Z,0.0,100,UB,1300
1990-04-06Z,1.8,100,UB,1300
1990-04-07Z,0.0,100,UB,1300
1990-04-08Z,0.0,100,UB,1300
1990-04-09Z,0.0,100,UB,1300
1990-04-10Z,0.0,100,UB,1300
1990-04-11Z,0.0,100,UB,1300
1990-04-12Z,0.2,100,UB,1300
1990-04-13Z,0.0,100,UB,1300
1990-04-14Z,6.8,100,UB,1300
1990-04-15Z,0.0,100,UB,1300
1990-04-16Z,0.0,100,UB,1300
1990-04-17Z,21.3,100,UB,1300
1990-04-18Z,0.0,100,UB,1300
1990-04-19Z,0.8,100,UB,1300
1990-04-20Z,1.0,100,UB,1300
1990-04-21Z,17.7,100,UB,1300
1990-04-22Z,6.5,100,UB,1300
1990-04-23Z,0.2,100,UB,1300
1990-04-24Z,0.2,100,UB,1300
1990-04-25Z,5.9,100,UB,1300
1990-04-26Z,0.0,100,UB,1300
1990-04-27Z,0.2,100,UB,1300
1990-04-28Z,0.0,100,UB,1300
1990-04-29Z,0.0,100,UB,1300
1990-04-30Z,0.0,100,UB,1300
1990-04-01Z,0.0,100,UR,1300
1990-04-02Z,0.2,100,UR,1300
1990-04-03Z,0.0,100,UR,1300
1990-04-04Z,0.0,100,UR,1300
1990-04-05Z,0.0,100,UR,1300
1990-04-06Z,0.2,100,UR,1300
1990-04-07Z,0.0,100,UR,1300
1990-04-08Z,0.0,100,UR,1300
1990-04-09Z,0.0,100,UR,1300
1990-04-10Z,0.0,100,UR,1300
1990-04-11Z,0.0,100,UR,1300
1990-04-12Z,0.0,100,UR,1300
1990-04-13Z,0.2,100,UR,1300
1990-04-14Z,0.0,100,UR,1300
1990-04-15Z,0.2,100,UR,1300
1990-04-16Z,0.2,100,UR,1300
1990-04-17Z,0.7,100,UR,1300
1990-04-18Z,0.4,100,UR,1300
1990-04-19Z,0.7,100,UR,1300
1990-04-20Z,0.4,100,UR,1300
1990-04-21Z,0.4,100,UR,1300
1990-04-22Z,0.0,100,UR,1300
1990-04-23Z,0.0,100,UR,1300
1990-04-24Z,0.0,100,UR,1300
1990-04-25Z,0.2,100,UR,1300
1990-04-26Z,0.2,100,UR,1300
1990-04-27Z,0.2,100,UR,1300
1990-04-28Z,0.0,100,UR,1300
1990-04-29Z,0.0,100,UR,1300
1990-04-30Z,0.0,100,UR,1300
1990-04-01Z,0.0,100,V8,1300
1990-04-02Z,0.8,100,V8,1300
1990-04-03Z,0.0,100,V8,1300
1990-04-04Z,0.0,100,V8,1300
1990-04-05Z,1.2,100,V8,1300
1990-04-06Z,4.8,100,V8,1300
1990-04-07Z,0.0,100,V8,1300
1990-04-08Z,5.7,100,V8,1300
1990-04-09Z,9.3,100,V8,1300
1990-04-10Z,0.0,100,V8,1300
1990-04-11Z,0.0,100,V8,1300
1990-04-12Z,0.0,100,V8,1300
1990-04-13Z,0.6,100,V8,1300
1990-04-14Z,0.0,100,V8,1300
1990-04-15Z,0.0,100,V8,1300
1990-04-16Z,0.0,100,V8,1300
1990-04-17Z,0.0,100,V8,1300
1990-04-18Z,0.0,100,V8,1300
1990-04-19Z,0.0,100,V8,1300
1990-04-20Z,0.0,100,V8,1300
1990-04-21Z,0.0,100,V8,1300
1990-04-22Z,0.0,100,V8,1300
1990-04-23Z,0.0,100,V8,1300
1990-04-24Z,0.0,100,V8,1300
1990-04-25Z,0.0,100,V8,1300
1990-04-26Z,0.0,100,V8,1300
1990-04-01Z,0.0,100,VD,1300
1990-04-02Z,1.2,100,VD,1300
1990-04-03Z,0.0,100,VD,1300
1990-04-04Z,0.0,100,VD,1300
1990-04-07Z,0.0,100,VD,1300
1990-04-08Z,2.8,100,VD,1300
1990-04-09Z,5.5,100,VD,1300
1990-04-10Z,0.0,100,VD,1300
1990-04-11Z,0.0,100,VD,1300
1990-04-18Z,0.0,100,VD,1300
1990-04-19Z,0.0,100,VD,1300
1990-04-20Z,0.0,100,VD,1300
1990-04-21Z,0.2,100,VD,1300
1990-04-22Z,0.2,100,VD,1300
1990-04-23Z,0.0,100,VD,1300
1990-04-24Z,0.0,100,VD,1300
1990-04-25Z,0.0,100,VD,1300
1990-04-26Z,0.0,100,VD,1300
1990-04-27Z,0.0,100,VD,1300
1990-04-28Z,0.0,100,VD,1300
1990-04-29Z,0.0,100,VD,1300
1990-04-30Z,0.0,100,VD,1300
1990-04-01Z,0.4,100,VI,1300
1990-04-02Z,1.8,100,VI,1300
1990-04-20Z,0.0,100,VI,1300
1990-04-21Z,0.0,100,VI,1300
1990-04-22Z,0.0,100,VI,1300
1990-04-23Z,1.8,100,VI,1300
