data,valor,percentatge,codiEstacio,codiVariable
1998-01-01Z,7.0,100.0,AN,1300
1998-01-02Z,0.0,100.0,AN,1300
1998-01-03Z,0.0,100.0,AN,1300
1998-01-04Z,0.0,100.0,AN,1300
1998-01-05Z,0.0,100.0,AN,1300
1998-01-06Z,0.0,100.0,AN,1300
1998-01-07Z,0.0,100.0,AN,1300
1998-01-08Z,0.0,100.0,AN,1300
1998-01-09Z,0.0,100.0,AN,1300
1998-01-10Z,0.0,100.0,AN,1300
1998-01-11Z,0.0,100.0,AN,1300
1998-01-12Z,0.0,97.9,AN,1300
1998-01-13Z,0.0,100.0,AN,1300
1998-01-14Z,0.0,100.0,AN,1300
1998-01-15Z,0.0,100.0,AN,1300
1998-01-16Z,0.0,95.8,AN,1300
1998-01-17Z,0.0,100.0,AN,1300
1998-01-18Z,0.0,100.0,AN,1300
1998-01-19Z,0.0,100.0,AN,1300
1998-01-20Z,0.0,97.9,AN,1300
1998-01-21Z,0.0,100.0,AN,1300
1998-01-22Z,0.0,100.0,AN,1300
1998-01-23Z,0.0,100.0,AN,1300
1998-01-24Z,0.0,100.0,AN,1300
1998-01-25Z,7.2,100.0,AN,1300
1998-01-26Z,0.0,100.0,AN,1300
1998-01-27Z,32.4,100.0,AN,1300
1998-01-28Z,11.8,100.0,AN,1300
1998-01-29Z,0.0,100.0,AN,1300
1998-01-30Z,7.6,100.0,AN,1300
1998-01-31Z,7.2,100.0,AN,1300
1998-01-01Z,11.4,100.0,C6,1300
1998-01-02Z,0.0,100.0,C6,1300
1998-01-03Z,0.0,100.0,C6,1300
1998-01-04Z,0.0,100.0,C6,1300
1998-01-05Z,0.0,100.0,C6,1300
1998-01-06Z,0.2,100.0,C6,1300
1998-01-07Z,0.0,100.0,C6,1300
1998-01-08Z,0.2,100.0,C6,1300
1998-01-09Z,0.0,100.0,C6,1300
1998-01-10Z,0.2,100.0,C6,1300
1998-01-11Z,0.0,100.0,C6,1300
1998-01-12Z,0.0,100.0,C6,1300
1998-01-13Z,0.8,100.0,C6,1300
1998-01-14Z,0.0,100.0,C6,1300
1998-01-15Z,0.0,97.9,C6,1300
1998-01-16Z,0.0,100.0,C6,1300
1998-01-17Z,0.0,100.0,C6,1300
1998-01-18Z,0.0,100.0,C6,1300
1998-01-19Z,0.0,100.0,C6,1300
1998-01-20Z,0.0,100.0,C6,1300
1998-01-21Z,0.0,100.0,C6,1300
1998-01-22Z,0.0,100.0,C6,1300
1998-01-23Z,0.0,100.0,C6,1300
1998-01-24Z,0.0,100.0,C6,1300
1998-01-25Z,0.0,100.0,C6,1300
1998-01-26Z,1.0,100.0,C6,1300
1998-01-27Z,1.6,100.0,C6,1300
1998-01-28Z,0.6,100.0,C6,1300
1998-01-29Z,0.0,100.0,C6,1300
1998-01-30Z,0.0,100.0,C6,1300
1998-01-31Z,0.4,100.0,C6,1300
1998-01-01Z,17.8,100.0,C8,1300
1998-01-02Z,0.0,100.0,C8,1300
1998-01-03Z,0.0,100.0,C8,1300
1998-01-04Z,0.0,100.0,C8,1300
1998-01-05Z,0.2,100.0,C8,1300
1998-01-06Z,0.0,100.0,C8,1300
1998-01-07Z,0.0,100.0,C8,1300
1998-01-08Z,0.2,100.0,C8,1300
1998-01-09Z,0.0,100.0,C8,1300
1998-01-10Z,0.0,100.0,C8,1300
1998-01-11Z,0.0,100.0,C8,1300
1998-01-12Z,0.0,100.0,C8,1300
1998-01-13Z,1.2,100.0,C8,1300
1998-01-14Z,0.0,100.0,C8,1300
1998-01-15Z,0.0,100.0,C8,1300
1998-01-16Z,0.0,97.9,C8,1300
1998-01-17Z,0.0,100.0,C8,1300
1998-01-18Z,0.0,100.0,C8,1300
1998-01-19Z,0.0,100.0,C8,1300
1998-01-20Z,0.0,100.0,C8,1300
1998-01-21Z,0.0,100.0,C8,1300
1998-01-22Z,0.0,100.0,C8,1300
1998-01-23Z,0.0,100.0,C8,1300
1998-01-24Z,0.0,100.0,C8,1300
1998-01-25Z,0.0,100.0,C8,1300
