data,valor,percentatge,codiEstacio,codiVariable
2002-10-09Z,106.0,100.0,AN,1300
2002-10-10Z,19.8,100.0,AN,1300
2002-10-11Z,0.0,97.9,AN,1300
2002-10-12Z,0.0,100.0,AN,1300
2002-10-13Z,0.0,100.0,AN,1300
2002-10-14Z,0.0,97.9,AN,1300
2002-10-15Z,0.0,100.0,AN,1300
2002-10-16Z,0.0,97.9,AN,1300
2002-10-17Z,0.0,100.0,AN,1300
2002-10-18Z,0.0,100.0,AN,1300
2002-10-19Z,0.0,100.0,AN,1300
2002-10-20Z,0.0,100.0,AN,1300
2002-10-21Z,0.0,100.0,AN,1300
2002-10-22Z,0.0,100.0,AN,1300
2002-10-23Z,0.0,100.0,AN,1300
2002-10-24Z,6.8,100.0,AN,1300
2002-10-25Z,0.0,100.0,AN,1300
2002-10-26Z,0.0,97.9,AN,1300
2002-10-27Z,0.0,100.0,AN,1300
2002-10-28Z,0.0,100.0,AN,1300
2002-10-09Z,9.0,100.0,C6,1300
2002-10-10Z,5.0,100.0,C6,1300
2002-10-11Z,0.0,100.0,C6,1300
2002-10-12Z,0.0,100.0,C6,1300
2002-10-13Z,0.0,100.0,C6,1300
2002-10-14Z,0.0,100.0,C6,1300
2002-10-15Z,0.0,100.0,C6,1300
2002-10-16Z,0.0,100.0,C6,1300
2002-10-17Z,0.0,95.8,C6,1300
2002-10-18Z,0.0,100.0,C6,1300
2002-10-19Z,0.0,100.0,C6,1300
2002-10-20Z,0.0,100.0,C6,1300
2002-10-21Z,0.0,100.0,C6,1300
2002-10-22Z,0.0,100.0,C6,1300
2002-10-23Z,0.0,100.0,C6,1300
2002-10-24Z,0.0,100.0,C6,1300
2002-10-25Z,0.0,100.0,C6,1300
2002-10-26Z,0.0,100.0,C6,1300
2002-10-27Z,0.0,100.0,C6,1300
2002-10-28Z,0.0,100.0,C6,1300
2002-10-29Z,0.2,100.0,C6,1300
2002-10-30Z,0.4,100.0,C6,1300
2002-10-31Z,0.0,100.0,C6,1300
2002-10-09Z,20.2,100.0,C7,1300
2002-10-10Z,11.2,100.0,C7,1300
2002-10-11Z,0.0,100.0,C7,1300
2002-10-12Z,0.0,100.0,C7,1300
2002-10-13Z,0.0,100.0,C7,1300
2002-10-14Z,0.0,100.0,C7,1300
2002-10-15Z,0.0,100.0,C7,1300
2002-10-17Z,0.0,100.0,C7,1300
2002-10-18Z,0.0,100.0,C7,1300
2002-10-19Z,0.0,100.0,C7,1300
2002-10-20Z,0.0,100.0,C7,1300
2002-10-21Z,0.0,100.0,C7,1300
2002-10-22Z,0.0,100.0,C7,1300
2002-10-23Z,0.0,100.0,C7,1300
2002-10-24Z,0.0,100.0,C7,1300
2002-10-25Z,0.0,100.0,C7,1300
2002-10-26Z,0.0,100.0,C7,1300
2002-10-27Z,0.0,100.0,C7,1300
2002-10-28Z,0.0,100.0,C7,1300
2002-10-29Z,0.0,100.0,C7,1300
2002-10-30Z,5.2,100.0,C7,1300
2002-10-31Z,0.0,100.0,C7,1300
2002-10-09Z,24.8,100.0,C8,1300
2002-10-10Z,14.4,100.0,C8,1300
