data,valor,percentatge,codiEstacio,codiVariable
1992-02-01Z,0.2,100.0,U2,1300
1992-02-02Z,0.4,100.0,U2,1300
1992-02-03Z,0.2,100.0,U2,1300
1992-02-04Z,0.2,100.0,U2,1300
1992-02-05Z,0.0,100.0,U2,1300
1992-02-06Z,0.0,100.0,U2,1300
1992-02-07Z,0.2,100.0,U2,1300
1992-02-08Z,0.0,100.0,U2,1300
1992-02-09Z,0.0,100.0,U2,1300
1992-02-10Z,0.0,100.0,U2,1300
1992-02-11Z,0.2,100.0,U2,1300
1992-02-12Z,0.2,100.0,U2,1300
1992-02-13Z,6.8,100.0,U2,1300
1992-02-14Z,0.0,100.0,U2,1300
1992-02-15Z,0.0,100.0,U2,1300
1992-02-16Z,0.2,100.0,U2,1300
1992-02-17Z,0.0,100.0,U2,1300
1992-02-18Z,0.0,100.0,U2,1300
1992-02-19Z,7.9,100.0,U2,1300
1992-02-20Z,0.0,100.0,U2,1300
1992-02-21Z,0.0,100.0,U2,1300
1992-02-22Z,0.0,100.0,U2,1300
1992-02-23Z,0.0,100.0,U2,1300
1992-02-24Z,0.4,100.0,U2,1300
1992-02-25Z,12.6,100.0,U2,1300
1992-02-26Z,3.8,100.0,U2,1300
1992-02-27Z,26.3,100.0,U2,1300
1992-02-28Z,0.0,100.0,U2,1300
1992-02-29Z,0.4,100.0,U2,1300
1992-02-01Z,0.0,100.0,U6,1300
1992-02-02Z,0.0,100.0,U6,1300
1992-02-03Z,0.0,100.0,U6,1300
1992-02-04Z,0.0,100.0,U6,1300
1992-02-05Z,0.0,100.0,U6,1300
1992-02-06Z,0.0,100.0,U6,1300
1992-02-07Z,0.0,100.0,U6,1300
1992-02-08Z,0.0,100.0,U6,1300
1992-02-09Z,0.0,100.0,U6,1300
1992-02-10Z,0.0,100.0,U6,1300
1992-02-11Z,0.0,100.0,U6,1300
1992-02-12Z,0.0,100.0,U6,1300
1992-02-13Z,2.6,100.0,U6,1300
1992-02-14Z,0.0,100.0,U6,1300
1992-02-15Z,0.0,100.0,U6,1300
1992-02-16Z,0.0,100.0,U6,1300
1992-02-17Z,0.0,100.0,U6,1300
1992-02-18Z,3.6,100.0,U6,1300
1992-02-19Z,0.0,100.0,U6,1300
1992-02-20Z,0.0,100.0,U6,1300
1992-02-21Z,0.0,100.0,U6,1300
1992-02-22Z,0.0,100.0,U6,1300
1992-02-23Z,0.0,100.0,U6,1300
1992-02-24Z,1.4,100.0,U6,1300
1992-02-25Z,2.6,100.0,U6,1300
1992-02-26Z,0.6,100.0,U6,1300
1992-02-27Z,2.6,100.0,U6,1300
1992-02-28Z,0.0,100.0,U6,1300
1992-02-29Z,0.0,100.0,U6,1300
1992-02-01Z,0.0,100.0,U9,1300
1992-02-02Z,0.0,100.0,U9,1300
1992-02-03Z,0.0,100.0,U9,1300
1992-02-04Z,0.0,100.0,U9,1300
1992-02-05Z,0.0,100.0,U9,1300
1992-02-06Z,0.0,100.0,U9,1300
1992-02-07Z,0.0,100.0,U9,1300
1992-02-08Z,0.0,100.0,U9,1300
1992-02-09Z,0.0,100.0,U9,1300
1992-02-10Z,0.0,100.0,U9,1300
1992-02-11Z,0.0,100.0,U9,1300
1992-02-12Z,0.0,100.0,U9,1300
1992-02-13Z,2.0,100.0,U9,1300
1992-02-14Z,0.0,100.0,U9,1300
1992-02-15Z,0.0,100.0,U9,1300
1992-02-16Z,0.0,100.0,U9,1300
1992-02-17Z,0.0,100.0,U9,1300
1992-02-18Z,8.0,100.0,U9,1300
1992-02-19Z,0.0,100.0,U9,1300
1992-02-20Z,0.0,100.0,U9,1300
1992-02-21Z,0.0,100.0,U9,1300
1992-02-22Z,0.0,100.0,U9,1300
1992-02-23Z,0.0,100.0,U9,1300
1992-02-24Z,4.0,100.0,U9,1300
1992-02-25Z,4.0,100.0,U9,1300
1992-02-26Z,0.0,100.0,U9,1300
1992-02-27Z,0.0,100.0,U9,1300
1992-02-28Z,0.0,100.0,U9,1300
1992-02-29Z,0.0,100.0,U9,1300
