data,valor,percentatge,codiEstacio,codiVariable
2017-12-01Z,0.0,100.0,CC,1300
2017-12-02Z,0.0,100.0,CC,1300
2017-12-03Z,0.0,100.0,CC,1300
2017-12-04Z,0.0,100.0,CC,1300
2017-12-05Z,0.0,100.0,CC,1300
2017-12-06Z,0.0,100.0,CC,1300
2017-12-07Z,0.0,100.0,CC,1300
2017-12-08Z,0.0,100.0,CC,1300
2017-12-09Z,0.0,100.0,CC,1300
2017-12-10Z,0.0,100.0,CC,1300
2017-12-11Z,4.3,100.0,CC,1300
2017-12-12Z,0.0,100.0,CC,1300
2017-12-13Z,0.0,100.0,CC,1300
2017-12-14Z,0.0,100.0,CC,1300
2017-12-15Z,0.2,100.0,CC,1300
2017-12-16Z,0.0,100.0,CC,1300
2017-12-17Z,0.0,100.0,CC,1300
2017-12-18Z,0.3,100.0,CC,1300
2017-12-19Z,0.0,100.0,CC,1300
2017-12-20Z,0.0,100.0,CC,1300
2017-12-21Z,0.0,100.0,CC,1300
2017-12-22Z,0.0,100.0,CC,1300
2017-12-23Z,0.0,100.0,CC,1300
2017-12-24Z,0.0,100.0,CC,1300
2017-12-25Z,0.0,100.0,CC,1300
2017-12-26Z,0.0,100.0,CC,1300
2017-12-27Z,3.2,100.0,CC,1300
2017-12-28Z,0.0,100.0,CC,1300
2017-12-29Z,0.2,100.0,CC,1300
2017-12-30Z,0.0,100.0,CC,1300
2017-12-31Z,0.0,100.0,CC,1300
2017-12-01Z,0.1,100.0,CD,1300
2017-12-02Z,0.7,100.0,CD,1300
2017-12-03Z,0.0,100.0,CD,1300
2017-12-04Z,0.0,100.0,CD,1300
2017-12-05Z,0.0,100.0,CD,1300
2017-12-06Z,0.0,100.0,CD,1300
2017-12-07Z,0.0,100.0,CD,1300
2017-12-08Z,0.0,100.0,CD,1300
2017-12-09Z,0.0,100.0,CD,1300
2017-12-10Z,3.8,100.0,CD,1300
2017-12-11Z,11.1,100.0,CD,1300
2017-12-12Z,0.0,100.0,CD,1300
2017-12-13Z,0.0,100.0,CD,1300
2017-12-14Z,0.0,100.0,CD,1300
2017-12-15Z,0.0,100.0,CD,1300
2017-12-16Z,0.0,100.0,CD,1300
2017-12-17Z,0.0,100.0,CD,1300
2017-12-18Z,6.4,100.0,CD,1300
2017-12-19Z,0.0,100.0,CD,1300
2017-12-20Z,0.1,100.0,CD,1300
2017-12-21Z,0.0,100.0,CD,1300
2017-12-22Z,0.0,100.0,CD,1300
2017-12-23Z,0.0,100.0,CD,1300
2017-12-24Z,0.0,100.0,CD,1300
2017-12-25Z,0.0,100.0,CD,1300
2017-12-26Z,0.0,100.0,CD,1300
2017-12-27Z,5.4,100.0,CD,1300
2017-12-28Z,0.2,100.0,CD,1300
2017-12-29Z,1.3,100.0,CD,1300
2017-12-30Z,0.0,100.0,CD,1300
2017-12-31Z,0.0,100.0,CD,1300
2017-12-01Z,0.0,100.0,CE,1300
2017-12-02Z,0.0,100.0,CE,1300
2017-12-03Z,0.0,100.0,CE,1300
2017-12-04Z,0.0,100.0,CE,1300
2017-12-05Z,0.0,100.0,CE,1300
2017-12-06Z,0.0,100.0,CE,1300
2017-12-07Z,0.0,100.0,CE,1300
2017-12-08Z,0.0,100.0,CE,1300
2017-12-09Z,0.0,100.0,CE,1300
2017-12-10Z,0.0,100.0,CE,1300
2017-12-11Z,1.1,100.0,CE,1300
2017-12-12Z,0.0,100.0,CE,1300
2017-12-13Z,0.0,100.0,CE,1300
2017-12-14Z,0.0,100.0,CE,1300
2017-12-15Z,0.3,100.0,CE,1300
2017-12-16Z,0.0,100.0,CE,1300
2017-12-17Z,0.0,100.0,CE,1300
2017-12-18Z,0.0,100.0,CE,1300
2017-12-19Z,0.0,100.0,CE,1300
2017-12-20Z,0.0,100.0,CE,1300
2017-12-21Z,0.0,100.0,CE,1300
2017-12-22Z,0.0,100.0,CE,1300
2017-12-23Z,0.0,100.0,CE,1300
2017-12-24Z,0.0,100.0,CE,1300
2017-12-25Z,0.0,100.0,CE,1300
2017-12-26Z,0.0,100.0,CE,1300
2017-12-27Z,1.9,100.0,CE,1300
2017-12-28Z,0.0,100.0,CE,1300
2017-12-29Z,0.3,100.0,CE,1300
2017-12-30Z,0.0,100.0,CE,1300
2017-12-31Z,0.0,100.0,CE,1300
2017-12-01Z,0.9,100.0,CG,1300
2017-12-02Z,0.3,100.0,CG,1300
2017-12-03Z,0.0,100.0,CG,1300
2017-12-04Z,0.0,100.0,CG,1300
2017-12-05Z,0.0,100.0,CG,1300
2017-12-06Z,0.0,100.0,CG,1300
2017-12-07Z,0.0,100.0,CG,1300
2017-12-08Z,0.0,100.0,CG,1300
2017-12-09Z,0.0,100.0,CG,1300
2017-12-10Z,0.0,100.0,CG,1300
2017-12-11Z,0.7,100.0,CG,1300
2017-12-12Z,1.8,100.0,CG,1300
2017-12-13Z,0.0,100.0,CG,1300
2017-12-14Z,0.0,100.0,CG,1300
2017-12-15Z,2.1,100.0,CG,1300
2017-12-16Z,0.1,100.0,CG,1300
2017-12-17Z,0.0,100.0,CG,1300
2017-12-18Z,5.6,100.0,CG,1300
2017-12-19Z,0.0,100.0,CG,1300
2017-12-20Z,0.0,100.0,CG,1300
2017-12-21Z,0.0,100.0,CG,1300
2017-12-22Z,0.0,100.0,CG,1300
2017-12-23Z,0.0,100.0,CG,1300
2017-12-24Z,0.0,100.0,CG,1300
2017-12-25Z,0.0,100.0,CG,1300
2017-12-26Z,0.0,100.0,CG,1300
2017-12-27Z,6.5,100.0,CG,1300
2017-12-28Z,0.0,100.0,CG,1300
2017-12-29Z,1.5,100.0,CG,1300
2017-12-30Z,0.0,100.0,CG,1300
