data,valor,percentatge,codiEstacio,codiVariable
1995-10-01Z,0.0,100.0,AN,1300
1995-10-02Z,0.0,100.0,AN,1300
1995-10-03Z,0.0,100.0,AN,1300
1995-10-04Z,0.0,95.8,AN,1300
1995-10-05Z,4.6,100.0,AN,1300
1995-10-06Z,1.0,100.0,AN,1300
1995-10-07Z,0.0,100.0,AN,1300
1995-10-08Z,0.0,100.0,AN,1300
1995-10-09Z,0.0,100.0,AN,1300
1995-10-10Z,0.0,100.0,AN,1300
1995-10-11Z,0.0,100.0,AN,1300
1995-10-12Z,0.0,100.0,AN,1300
1995-10-13Z,2.2,100.0,AN,1300
1995-10-14Z,0.0,97.9,AN,1300
1995-10-15Z,0.0,100.0,AN,1300
1995-10-16Z,0.0,100.0,AN,1300
1995-10-17Z,0.0,100.0,AN,1300
1995-10-18Z,0.0,100.0,AN,1300
1995-10-19Z,0.0,100.0,AN,1300
1995-10-20Z,0.0,100.0,AN,1300
1995-10-21Z,1.0,100.0,AN,1300
1995-10-22Z,14.4,100.0,AN,1300
1995-10-23Z,0.0,100.0,AN,1300
1995-10-24Z,0.0,100.0,AN,1300
1995-10-25Z,0.0,97.9,AN,1300
1995-10-26Z,0.0,100.0,AN,1300
1995-10-27Z,0.0,100.0,AN,1300
1995-10-28Z,0.0,100.0,AN,1300
1995-10-29Z,0.0,100.0,AN,1300
1995-10-30Z,0.0,100.0,AN,1300
1995-10-31Z,0.0,100.0,AN,1300
1995-10-01Z,0.0,100.0,U1,1300
1995-10-02Z,0.8,100.0,U1,1300
1995-10-03Z,0.8,100.0,U1,1300
1995-10-04Z,1.8,100.0,U1,1300
1995-10-05Z,2.2,100.0,U1,1300
1995-10-06Z,0.0,100.0,U1,1300
1995-10-07Z,0.6,100.0,U1,1300
1995-10-08Z,0.2,100.0,U1,1300
1995-10-09Z,0.0,100.0,U1,1300
1995-10-10Z,0.4,100.0,U1,1300
1995-10-11Z,0.0,100.0,U1,1300
1995-10-12Z,1.2,100.0,U1,1300
1995-10-13Z,41.6,100.0,U1,1300
1995-10-14Z,0.0,100.0,U1,1300
1995-10-15Z,0.4,100.0,U1,1300
1995-10-16Z,0.6,100.0,U1,1300
1995-10-17Z,0.0,100.0,U1,1300
1995-10-18Z,0.2,100.0,U1,1300
