data,valor,percentatge,codiEstacio,codiVariable
1989-09-01Z,0.4,100,U2,1300
1989-09-02Z,0.0,100,U2,1300
1989-09-03Z,0.0,100,U2,1300
1989-09-04Z,0.0,100,U2,1300
1989-09-05Z,0.0,100,U2,1300
1989-09-09Z,0.0,100,U2,1300
1989-09-10Z,5.6,100,U2,1300
1989-09-11Z,0.2,100,U2,1300
1989-09-12Z,0.2,100,U2,1300
1989-09-13Z,0.2,100,U2,1300
1989-09-14Z,0.0,100,U2,1300
1989-09-15Z,0.2,100,U2,1300
1989-09-16Z,0.2,100,U2,1300
1989-09-17Z,0.0,100,U2,1300
1989-09-18Z,8.2,100,U2,1300
1989-09-19Z,7.4,100,U2,1300
1989-09-20Z,0.0,100,U2,1300
1989-09-21Z,0.0,100,U2,1300
1989-09-23Z,0.8,100,U2,1300
1989-09-24Z,0.0,100,U2,1300
1989-09-25Z,0.2,100,U2,1300
1989-09-26Z,0.0,100,U2,1300
1989-09-27Z,0.0,100,U2,1300
1989-09-28Z,0.0,100,U2,1300
1989-09-29Z,0.0,100,U2,1300
1989-09-30Z,0.0,100,U2,1300
1989-09-01Z,0.0,100,U6,1300
1989-09-02Z,0.0,100,U6,1300
1989-09-03Z,0.0,100,U6,1300
1989-09-04Z,0.0,100,U6,1300
1989-09-05Z,1.5,100,U6,1300
1989-09-17Z,0.0,100,U6,1300
1989-09-01Z,0.4,100,UB,1300
1989-09-02Z,0.0,100,UB,1300
1989-09-03Z,0.0,100,UB,1300
1989-09-04Z,0.0,100,UB,1300
1989-09-05Z,0.0,100,UB,1300
1989-09-06Z,0.0,100,UB,1300
1989-09-07Z,0.0,100,UB,1300
1989-09-27Z,0.0,100,UB,1300
1989-09-28Z,0.0,100,UB,1300
1989-09-29Z,0.0,100,UB,1300
1989-09-30Z,0.0,100,UB,1300
1989-09-01Z,0.0,100,VD,1300
1989-09-02Z,0.0,100,VD,1300
1989-09-03Z,0.0,100,VD,1300
1989-09-04Z,0.0,100,VD,1300
1989-09-05Z,0.0,100,VD,1300
1989-09-06Z,0.0,100,VD,1300
1989-09-07Z,2.0,100,VD,1300
1989-09-08Z,1.4,100,VD,1300
1989-09-09Z,0.0,100,VD,1300
1989-09-10Z,7.2,100,VD,1300
1989-09-11Z,0.0,100,VD,1300
1989-09-12Z,0.0,100,VD,1300
1989-09-13Z,0.0,100,VD,1300
1989-09-14Z,0.0,100,VD,1300
1989-09-15Z,0.0,100,VD,1300
1989-09-16Z,0.0,100,VD,1300
1989-09-17Z,0.0,100,VD,1300
1989-09-18Z,1.4,100,VD,1300
1989-09-19Z,0.2,100,VD,1300
1989-09-20Z,0.0,100,VD,1300
1989-09-21Z,0.6,100,VD,1300
1989-09-22Z,11.1,100,VD,1300
1989-09-23Z,0.0,100,VD,1300
1989-09-24Z,0.0,100,VD,1300
1989-09-25Z,0.0,100,VD,1300
1989-09-26Z,0.0,100,VD,1300
1989-09-27Z,0.0,100,VD,1300
1989-09-28Z,0.0,100,VD,1300
1989-09-29Z,0.0,100,VD,1300
1989-09-30Z,0.0,100,VD,1300
1989-09-01Z,0.0,100,VK,1300
1989-09-02Z,0.0,100,VK,1300
1989-09-03Z,0.0,100,VK,1300
1989-09-04Z,0.0,100,VK,1300
1989-09-05Z,0.0,100,VK,1300
1989-09-06Z,0.0,100,VK,1300
1989-09-09Z,0.0,100,VK,1300
1989-09-11Z,0.0,100,VK,1300
1989-09-12Z,0.0,100,VK,1300
1989-09-13Z,0.0,100,VK,1300
1989-09-14Z,0.0,100,VK,1300
1989-09-15Z,0.0,100,VK,1300
1989-09-16Z,0.0,100,VK,1300
1989-09-17Z,0.0,100,VK,1300
1989-09-19Z,0.0,100,VK,1300
1989-09-20Z,0.0,100,VK,1300
1989-09-21Z,0.0,100,VK,1300
1989-09-23Z,0.0,100,VK,1300
1989-09-24Z,0.0,100,VK,1300
1989-09-25Z,0.0,100,VK,1300
1989-09-26Z,0.0,100,VK,1300
1989-09-27Z,0.0,100,VK,1300
1989-09-28Z,0.0,100,VK,1300
1989-09-29Z,0.0,100,VK,1300
1989-09-30Z,0.0,100,VK,1300
1989-09-14Z,0.0,100,V8,1300
1989-09-15Z,0.0,100,V8,1300
1989-09-16Z,0.0,100,V8,1300
1989-09-17Z,0.0,100,V8,1300
1989-09-18Z,3.0,100,V8,1300
1989-09-19Z,0.0,100,V8,1300
1989-09-20Z,0.0,100,V8,1300
1989-09-29Z,0.0,100,V8,1300
1989-09-30Z,0.0,100,V8,1300
