data,valor,percentatge,codiEstacio,codiVariable
2015-10-01Z,9.5,100,CC,1300
2015-10-02Z,0.0,100,CC,1300
2015-10-03Z,0.9,100,CC,1300
2015-10-04Z,0.0,100,CC,1300
2015-10-05Z,0.4,100,CC,1300
2015-10-06Z,0.0,100,CC,1300
2015-10-07Z,0.0,100,CC,1300
2015-10-08Z,0.0,100,CC,1300
2015-10-09Z,0.0,100,CC,1300
2015-10-10Z,0.0,100,CC,1300
2015-10-11Z,0.0,100,CC,1300
2015-10-12Z,0.9,100,CC,1300
2015-10-13Z,2.7,100,CC,1300
2015-10-14Z,0.0,100,CC,1300
2015-10-15Z,0.0,100,CC,1300
2015-10-16Z,0.0,100,CC,1300
2015-10-17Z,0.0,100,CC,1300
2015-10-18Z,0.0,100,CC,1300
2015-10-19Z,0.0,100,CC,1300
2015-10-20Z,0.0,100,CC,1300
2015-10-21Z,0.0,100,CC,1300
2015-10-22Z,0.0,100,CC,1300
2015-10-23Z,0.0,100,CC,1300
2015-10-24Z,0.0,100,CC,1300
2015-10-25Z,0.0,100,CC,1300
2015-10-26Z,10.0,100,CC,1300
2015-10-27Z,0.8,100,CC,1300
2015-10-28Z,1.4,100,CC,1300
2015-10-29Z,0.0,100,CC,1300
2015-10-30Z,0.0,100,CC,1300
2015-10-31Z,0.0,100,CC,1300
2015-10-01Z,0.3,100,CD,1300
2015-10-02Z,2.2,100,CD,1300
2015-10-03Z,2.5,100,CD,1300
2015-10-04Z,0.0,100,CD,1300
2015-10-05Z,1.1,100,CD,1300
2015-10-06Z,0.0,100,CD,1300
2015-10-07Z,0.0,100,CD,1300
2015-10-08Z,0.0,100,CD,1300
2015-10-09Z,0.0,100,CD,1300
2015-10-10Z,0.0,100,CD,1300
2015-10-11Z,0.0,100,CD,1300
2015-10-12Z,6.1,100,CD,1300
2015-10-13Z,5.9,100,CD,1300
2015-10-14Z,0.2,100,CD,1300
2015-10-15Z,0.0,100,CD,1300
2015-10-16Z,0.0,100,CD,1300
2015-10-17Z,0.0,100,CD,1300
2015-10-18Z,0.3,100,CD,1300
2015-10-19Z,0.0,100,CD,1300
2015-10-20Z,0.0,100,CD,1300
2015-10-21Z,0.0,100,CD,1300
2015-10-22Z,0.0,100,CD,1300
2015-10-23Z,0.0,100,CD,1300
2015-10-24Z,0.0,100,CD,1300
2015-10-25Z,0.0,100,CD,1300
2015-10-26Z,0.0,100,CD,1300
2015-10-27Z,18.4,100,CD,1300
2015-10-28Z,0.1,100,CD,1300
2015-10-29Z,0.0,100,CD,1300
2015-10-30Z,0.0,100,CD,1300
2015-10-31Z,0.0,100,CD,1300
2015-10-01Z,9.0,100,CE,1300
2015-10-02Z,0.1,100,CE,1300
2015-10-03Z,0.2,100,CE,1300
2015-10-04Z,0.0,100,CE,1300
2015-10-05Z,0.2,100,CE,1300
2015-10-06Z,0.0,100,CE,1300
2015-10-07Z,0.0,100,CE,1300
2015-10-08Z,0.0,100,CE,1300
2015-10-09Z,0.0,100,CE,1300
2015-10-10Z,0.0,100,CE,1300
2015-10-11Z,0.0,100,CE,1300
2015-10-12Z,6.8,100,CE,1300
2015-10-13Z,0.1,100,CE,1300
2015-10-14Z,0.4,100,CE,1300
2015-10-15Z,0.0,100,CE,1300
2015-10-16Z,0.0,100,CE,1300
2015-10-17Z,0.0,100,CE,1300
2015-10-18Z,0.0,100,CE,1300
2015-10-19Z,0.0,100,CE,1300
2015-10-20Z,0.0,100,CE,1300
2015-10-21Z,0.0,100,CE,1300
2015-10-22Z,0.0,100,CE,1300
2015-10-23Z,0.0,100,CE,1300
2015-10-24Z,0.0,100,CE,1300
2015-10-25Z,0.0,100,CE,1300
2015-10-26Z,0.5,100,CE,1300
2015-10-27Z,0.0,100,CE,1300
2015-10-28Z,1.6,100,CE,1300
2015-10-29Z,0.0,100,CE,1300
2015-10-30Z,0.0,100,CE,1300
2015-10-31Z,0.0,100,CE,1300
2015-10-01Z,2.1,100,CG,1300
2015-10-02Z,0.4,100,CG,1300
2015-10-03Z,30.0,100,CG,1300
2015-10-04Z,0.0,100,CG,1300
2015-10-05Z,0.1,100,CG,1300
2015-10-06Z,11.7,100,CG,1300
2015-10-07Z,0.0,100,CG,1300
2015-10-08Z,0.0,100,CG,1300
2015-10-09Z,0.0,100,CG,1300
2015-10-10Z,0.0,100,CG,1300
2015-10-11Z,0.0,100,CG,1300
2015-10-12Z,2.6,100,CG,1300
2015-10-13Z,14.6,100,CG,1300
2015-10-14Z,0.2,100,CG,1300
2015-10-15Z,0.0,100,CG,1300
2015-10-16Z,0.0,100,CG,1300
2015-10-17Z,0.0,100,CG,1300
2015-10-18Z,0.0,100,CG,1300
2015-10-19Z,0.0,100,CG,1300
2015-10-20Z,0.1,100,CG,1300
2015-10-21Z,0.0,100,CG,1300
2015-10-22Z,0.0,100,CG,1300
2015-10-23Z,0.0,100,CG,1300
2015-10-24Z,0.0,100,CG,1300
2015-10-25Z,0.0,100,CG,1300
2015-10-26Z,11.2,100,CG,1300
2015-10-27Z,0.2,100,CG,1300
2015-10-28Z,0.2,100,CG,1300
2015-10-29Z,0.0,100,CG,1300
2015-10-30Z,0.0,100,CG,1300
2015-10-31Z,0.0,100,CG,1300
2015-10-01Z,6.2,100,CI,1300
2015-10-02Z,5.6,100,CI,1300
2015-10-03Z,34.0,100,CI,1300
2015-10-04Z,0.0,100,CI,1300
2015-10-05Z,0.4,100,CI,1300
2015-10-06Z,0.0,100,CI,1300
2015-10-07Z,0.0,100,CI,1300
2015-10-08Z,0.0,100,CI,1300
2015-10-09Z,0.1,100,CI,1300
2015-10-10Z,0.0,100,CI,1300
2015-10-11Z,0.0,100,CI,1300
2015-10-12Z,12.0,100,CI,1300
2015-10-13Z,23.5,100,CI,1300
2015-10-14Z,0.2,100,CI,1300
2015-10-15Z,0.0,100,CI,1300
2015-10-16Z,0.0,100,CI,1300
2015-10-17Z,0.0,100,CI,1300
2015-10-18Z,0.6,100,CI,1300
2015-10-19Z,0.0,100,CI,1300
2015-10-20Z,0.0,100,CI,1300
2015-10-21Z,0.0,100,CI,1300
2015-10-22Z,0.0,100,CI,1300
2015-10-23Z,0.0,100,CI,1300
2015-10-24Z,0.0,100,CI,1300
2015-10-25Z,0.0,100,CI,1300
2015-10-26Z,7.9,100,CI,1300
2015-10-27Z,0.0,100,CI,1300
2015-10-28Z,0.1,100,CI,1300
2015-10-29Z,0.0,100,CI,1300
2015-10-30Z,0.0,100,CI,1300
2015-10-31Z,0.0,100,CI,1300
2015-10-01Z,8.2,100,CJ,1300
2015-10-02Z,0.5,100,CJ,1300
2015-10-03Z,3.5,100,CJ,1300
2015-10-04Z,0.0,100,CJ,1300
2015-10-05Z,0.3,100,CJ,1300
2015-10-06Z,0.0,100,CJ,1300
2015-10-07Z,0.0,100,CJ,1300
2015-10-08Z,0.0,100,CJ,1300
2015-10-09Z,0.0,100,CJ,1300
2015-10-10Z,0.0,100,CJ,1300
2015-10-11Z,0.0,100,CJ,1300
2015-10-12Z,6.4,100,CJ,1300
2015-10-13Z,0.1,100,CJ,1300
2015-10-14Z,0.7,100,CJ,1300
2015-10-15Z,0.0,100,CJ,1300
2015-10-16Z,0.0,100,CJ,1300
2015-10-17Z,0.0,100,CJ,1300
2015-10-18Z,0.0,100,CJ,1300
2015-10-19Z,0.0,100,CJ,1300
2015-10-20Z,0.0,100,CJ,1300
2015-10-21Z,0.0,100,CJ,1300
2015-10-22Z,0.0,100,CJ,1300
2015-10-23Z,0.0,100,CJ,1300
2015-10-24Z,0.0,100,CJ,1300
2015-10-25Z,0.0,100,CJ,1300
2015-10-26Z,0.3,100,CJ,1300
2015-10-27Z,14.8,100,CJ,1300
2015-10-28Z,0.7,100,CJ,1300
2015-10-29Z,0.0,100,CJ,1300
2015-10-30Z,0.0,100,CJ,1300
2015-10-31Z,0.0,100,CJ,1300
2015-10-01Z,16.6,100,CL,1300
2015-10-02Z,0.2,100,CL,1300
2015-10-03Z,0.0,100,CL,1300
2015-10-04Z,0.0,100,CL,1300
2015-10-05Z,0.2,100,CL,1300
2015-10-06Z,0.0,100,CL,1300
2015-10-07Z,0.0,100,CL,1300
2015-10-08Z,0.0,100,CL,1300
2015-10-09Z,0.0,100,CL,1300
2015-10-10Z,0.0,100,CL,1300
2015-10-11Z,0.0,100,CL,1300
2015-10-12Z,0.0,100,CL,1300
2015-10-13Z,0.1,100,CL,1300
2015-10-14Z,1.8,100,CL,1300
2015-10-15Z,0.0,100,CL,1300
2015-10-16Z,0.0,100,CL,1300
2015-10-17Z,0.0,100,CL,1300
2015-10-18Z,0.0,100,CL,1300
2015-10-19Z,0.0,100,CL,1300
2015-10-20Z,0.0,100,CL,1300
