data,valor,percentatge,codiEstacio,codiVariable
1996-01-01Z,0.0,100.0,AN,1300
1996-01-02Z,0.0,97.9,AN,1300
1996-01-03Z,0.0,100.0,AN,1300
1996-01-04Z,0.0,100.0,AN,1300
1996-01-05Z,1.2,100.0,AN,1300
1996-01-06Z,2.2,100.0,AN,1300
1996-01-07Z,0.0,100.0,AN,1300
1996-01-08Z,0.0,100.0,AN,1300
1996-01-09Z,4.8,100.0,AN,1300
1996-01-10Z,11.2,100.0,AN,1300
1996-01-11Z,0.0,100.0,AN,1300
1996-01-12Z,6.8,100.0,AN,1300
1996-01-13Z,1.0,100.0,AN,1300
1996-01-14Z,5.0,100.0,AN,1300
1996-01-15Z,0.0,100.0,AN,1300
1996-01-16Z,0.0,100.0,AN,1300
1996-01-17Z,0.0,100.0,AN,1300
1996-01-18Z,0.0,100.0,AN,1300
1996-01-19Z,0.0,100.0,AN,1300
1996-01-20Z,0.4,100.0,AN,1300
1996-01-21Z,0.0,100.0,AN,1300
1996-01-22Z,2.2,100.0,AN,1300
1996-01-23Z,8.6,97.9,AN,1300
1996-01-01Z,0.0,100.0,C6,1300
1996-01-02Z,0.0,97.9,C6,1300
1996-01-04Z,0.0,95.8,C6,1300
1996-01-15Z,0.0,100.0,C6,1300
1996-01-16Z,0.0,97.9,C6,1300
1996-01-17Z,0.0,100.0,C6,1300
1996-01-18Z,0.0,100.0,C6,1300
1996-01-01Z,0.0,100.0,CI,1300
1996-01-02Z,0.0,100.0,CI,1300
1996-01-03Z,0.0,100.0,CI,1300
1996-01-04Z,0.0,100.0,CI,1300
1996-01-05Z,8.2,100.0,CI,1300
1996-01-06Z,5.0,100.0,CI,1300
1996-01-07Z,2.0,100.0,CI,1300
1996-01-08Z,0.4,100.0,CI,1300
1996-01-09Z,34.0,100.0,CI,1300
1996-01-10Z,26.6,100.0,CI,1300
1996-01-11Z,0.4,100.0,CI,1300
1996-01-12Z,7.0,100.0,CI,1300
1996-01-13Z,1.4,100.0,CI,1300
1996-01-14Z,3.0,100.0,CI,1300
1996-01-15Z,0.0,100.0,CI,1300
1996-01-16Z,0.0,100.0,CI,1300
1996-01-17Z,0.0,100.0,CI,1300
1996-01-18Z,0.0,100.0,CI,1300
1996-01-19Z,0.0,100.0,CI,1300
1996-01-20Z,1.2,100.0,CI,1300
1996-01-21Z,2.6,100.0,CI,1300
1996-01-22Z,24.2,100.0,CI,1300
1996-01-23Z,25.8,100.0,CI,1300
1996-01-24Z,17.2,100.0,CI,1300
1996-01-25Z,0.0,100.0,CI,1300
