data,valor,percentatge,codiEstacio,codiVariable
1993-07-01Z,0.6,100.0,AN,1300
1993-07-02Z,14.6,100.0,AN,1300
1993-07-03Z,0.0,100.0,AN,1300
1993-07-04Z,0.0,100.0,AN,1300
1993-07-05Z,0.0,100.0,AN,1300
1993-07-06Z,0.0,100.0,AN,1300
1993-07-07Z,0.0,97.9,AN,1300
1993-07-08Z,0.0,100.0,AN,1300
1993-07-09Z,0.0,100.0,AN,1300
1993-07-10Z,0.8,100.0,AN,1300
1993-07-11Z,0.0,100.0,AN,1300
1993-07-12Z,0.0,100.0,AN,1300
1993-07-13Z,0.8,100.0,AN,1300
1993-07-14Z,0.0,100.0,AN,1300
1993-07-15Z,0.0,100.0,AN,1300
1993-07-16Z,0.0,100.0,AN,1300
1993-07-17Z,0.0,100.0,AN,1300
1993-07-18Z,0.0,100.0,AN,1300
1993-07-19Z,0.0,97.9,AN,1300
1993-07-20Z,0.0,100.0,AN,1300
1993-07-21Z,0.0,100.0,AN,1300
1993-07-22Z,0.0,100.0,AN,1300
1993-07-23Z,0.0,100.0,AN,1300
1993-07-24Z,0.0,97.9,AN,1300
1993-07-25Z,0.0,100.0,AN,1300
1993-07-26Z,0.0,100.0,AN,1300
1993-07-28Z,0.0,100.0,AN,1300
1993-07-29Z,0.0,100.0,AN,1300
1993-07-30Z,0.0,100.0,AN,1300
1993-07-31Z,0.0,100.0,AN,1300
1993-07-01Z,19.4,100.0,U1,1300
1993-07-02Z,3.6,100.0,U1,1300
1993-07-03Z,0.0,100.0,U1,1300
1993-07-04Z,0.0,100.0,U1,1300
1993-07-05Z,0.0,100.0,U1,1300
1993-07-06Z,0.2,100.0,U1,1300
1993-07-07Z,0.0,100.0,U1,1300
1993-07-08Z,0.0,100.0,U1,1300
1993-07-09Z,0.0,100.0,U1,1300
1993-07-10Z,5.6,100.0,U1,1300
1993-07-11Z,1.6,100.0,U1,1300
1993-07-12Z,2.8,100.0,U1,1300
1993-07-13Z,0.0,100.0,U1,1300
1993-07-14Z,0.0,100.0,U1,1300
1993-07-15Z,0.2,100.0,U1,1300
1993-07-16Z,0.2,100.0,U1,1300
1993-07-17Z,3.4,100.0,U1,1300
1993-07-18Z,0.2,100.0,U1,1300
1993-07-19Z,0.0,100.0,U1,1300
1993-07-20Z,0.0,100.0,U1,1300
1993-07-21Z,0.0,100.0,U1,1300
1993-07-22Z,0.0,100.0,U1,1300
1993-07-23Z,0.0,100.0,U1,1300
1993-07-24Z,0.0,100.0,U1,1300
1993-07-25Z,0.0,100.0,U1,1300
1993-07-26Z,0.0,100.0,U1,1300
1993-07-27Z,0.0,100.0,U1,1300
1993-07-28Z,0.0,100.0,U1,1300
1993-07-29Z,0.0,100.0,U1,1300
1993-07-30Z,0.0,100.0,U1,1300
1993-07-31Z,0.0,100.0,U1,1300
1993-07-01Z,24.4,100.0,U2,1300
1993-07-02Z,3.2,100.0,U2,1300
1993-07-03Z,0.0,100.0,U2,1300
1993-07-04Z,0.0,100.0,U2,1300
1993-07-05Z,0.0,100.0,U2,1300
1993-07-06Z,0.0,100.0,U2,1300
1993-07-07Z,0.0,100.0,U2,1300
1993-07-08Z,0.0,100.0,U2,1300
1993-07-09Z,0.0,100.0,U2,1300
1993-07-10Z,3.8,100.0,U2,1300
1993-07-11Z,1.9,100.0,U2,1300
1993-07-12Z,0.0,100.0,U2,1300
1993-07-13Z,0.0,100.0,U2,1300
1993-07-14Z,0.0,100.0,U2,1300
