data,valor,percentatge,codiEstacio,codiVariable
2008-10-01Z,0.0,100.0,C6,1300
2008-10-02Z,0.0,100.0,C6,1300
2008-10-03Z,0.0,100.0,C6,1300
2008-10-04Z,0.0,100.0,C6,1300
2008-10-05Z,0.0,100.0,C6,1300
2008-10-06Z,0.0,100.0,C6,1300
2008-10-07Z,0.0,100.0,C6,1300
2008-10-08Z,0.0,100.0,C6,1300
2008-10-09Z,0.0,100.0,C6,1300
2008-10-10Z,0.0,100.0,C6,1300
2008-10-11Z,0.0,100.0,C6,1300
2008-10-12Z,2.4,100.0,C6,1300
2008-10-13Z,0.0,100.0,C6,1300
2008-10-14Z,0.0,100.0,C6,1300
2008-10-15Z,0.0,100.0,C6,1300
2008-10-16Z,0.0,100.0,C6,1300
2008-10-17Z,0.0,100.0,C6,1300
2008-10-18Z,26.4,100.0,C6,1300
2008-10-19Z,0.0,100.0,C6,1300
2008-10-20Z,0.0,100.0,C6,1300
2008-10-21Z,0.0,100.0,C6,1300
2008-10-22Z,3.6,100.0,C6,1300
2008-10-23Z,1.8,100.0,C6,1300
2008-10-24Z,0.0,100.0,C6,1300
2008-10-25Z,0.0,100.0,C6,1300
2008-10-26Z,0.0,100.0,C6,1300
2008-10-27Z,0.0,100.0,C6,1300
2008-10-28Z,27.4,100.0,C6,1300
2008-10-29Z,15.6,100.0,C6,1300
2008-10-30Z,0.2,100.0,C6,1300
2008-10-31Z,8.4,100.0,C6,1300
2008-10-01Z,0.0,100.0,C7,1300
2008-10-02Z,0.0,100.0,C7,1300
2008-10-03Z,0.0,100.0,C7,1300
2008-10-04Z,0.0,100.0,C7,1300
2008-10-05Z,0.0,100.0,C7,1300
2008-10-06Z,0.0,100.0,C7,1300
2008-10-07Z,0.0,100.0,C7,1300
2008-10-08Z,0.0,100.0,C7,1300
2008-10-09Z,0.1,100.0,C7,1300
2008-10-10Z,0.0,100.0,C7,1300
2008-10-11Z,0.0,100.0,C7,1300
2008-10-12Z,0.9,100.0,C7,1300
2008-10-13Z,0.0,100.0,C7,1300
2008-10-14Z,0.0,100.0,C7,1300
2008-10-15Z,0.0,100.0,C7,1300
2008-10-16Z,0.0,100.0,C7,1300
2008-10-17Z,0.0,100.0,C7,1300
2008-10-18Z,13.1,100.0,C7,1300
2008-10-19Z,0.0,100.0,C7,1300
2008-10-20Z,0.0,100.0,C7,1300
2008-10-21Z,0.0,100.0,C7,1300
2008-10-22Z,0.2,100.0,C7,1300
2008-10-23Z,2.5,100.0,C7,1300
2008-10-24Z,0.0,100.0,C7,1300
2008-10-25Z,0.0,100.0,C7,1300
2008-10-26Z,0.0,100.0,C7,1300
2008-10-27Z,0.0,100.0,C7,1300
2008-10-28Z,19.3,100.0,C7,1300
2008-10-29Z,16.5,100.0,C7,1300
2008-10-30Z,0.0,100.0,C7,1300
2008-10-31Z,7.6,100.0,C7,1300
2008-10-01Z,0.0,100.0,C8,1300
2008-10-02Z,0.0,100.0,C8,1300
2008-10-03Z,0.0,100.0,C8,1300
2008-10-04Z,0.0,100.0,C8,1300
2008-10-05Z,0.0,100.0,C8,1300
2008-10-06Z,0.0,100.0,C8,1300
2008-10-07Z,0.0,100.0,C8,1300
2008-10-08Z,0.0,100.0,C8,1300
2008-10-09Z,0.0,100.0,C8,1300
2008-10-10Z,0.0,100.0,C8,1300
2008-10-11Z,0.0,100.0,C8,1300
2008-10-12Z,0.2,100.0,C8,1300
2008-10-13Z,0.0,100.0,C8,1300
2008-10-14Z,0.0,100.0,C8,1300
2008-10-15Z,0.0,100.0,C8,1300
2008-10-16Z,0.0,100.0,C8,1300
2008-10-17Z,0.0,100.0,C8,1300
2008-10-18Z,2.2,100.0,C8,1300
2008-10-19Z,0.0,100.0,C8,1300
2008-10-20Z,0.0,100.0,C8,1300
2008-10-21Z,0.0,100.0,C8,1300
2008-10-22Z,0.2,100.0,C8,1300
2008-10-23Z,3.8,100.0,C8,1300
2008-10-24Z,0.0,100.0,C8,1300
2008-10-25Z,0.0,100.0,C8,1300
2008-10-26Z,0.0,100.0,C8,1300
2008-10-27Z,0.0,100.0,C8,1300
2008-10-28Z,26.6,100.0,C8,1300
2008-10-29Z,20.2,100.0,C8,1300
2008-10-30Z,0.0,100.0,C8,1300
2008-10-31Z,6.0,100.0,C8,1300
2008-10-01Z,0.0,100.0,C9,1300
2008-10-02Z,0.0,100.0,C9,1300
2008-10-03Z,0.0,100.0,C9,1300
2008-10-04Z,0.0,100.0,C9,1300
2008-10-05Z,0.0,100.0,C9,1300
2008-10-06Z,0.0,100.0,C9,1300
2008-10-07Z,0.0,100.0,C9,1300
2008-10-08Z,0.0,100.0,C9,1300
2008-10-09Z,8.6,100.0,C9,1300
2008-10-10Z,11.4,100.0,C9,1300
2008-10-11Z,2.4,100.0,C9,1300
2008-10-12Z,7.8,100.0,C9,1300
2008-10-13Z,0.0,100.0,C9,1300
2008-10-14Z,0.0,100.0,C9,1300
2008-10-15Z,0.0,100.0,C9,1300
2008-10-16Z,0.0,100.0,C9,1300
2008-10-17Z,2.4,100.0,C9,1300
2008-10-18Z,91.2,100.0,C9,1300
2008-10-19Z,6.8,100.0,C9,1300
2008-10-20Z,0.0,100.0,C9,1300
2008-10-21Z,0.0,100.0,C9,1300
2008-10-22Z,0.0,100.0,C9,1300
2008-10-23Z,10.0,100.0,C9,1300
2008-10-24Z,2.8,100.0,C9,1300
2008-10-25Z,0.0,100.0,C9,1300
2008-10-26Z,0.0,100.0,C9,1300
2008-10-27Z,0.0,100.0,C9,1300
2008-10-28Z,12.8,100.0,C9,1300
2008-10-29Z,11.0,97.9,C9,1300
2008-10-30Z,0.0,100.0,C9,1300
2008-10-31Z,5.2,100.0,C9,1300
2008-10-01Z,0.0,100.0,CA,1300
2008-10-02Z,0.0,100.0,CA,1300
2008-10-03Z,0.0,100.0,CA,1300
2008-10-04Z,0.0,100.0,CA,1300
2008-10-05Z,0.0,100.0,CA,1300
2008-10-06Z,0.0,100.0,CA,1300
2008-10-07Z,0.0,100.0,CA,1300
2008-10-08Z,0.8,100.0,CA,1300
2008-10-09Z,0.0,100.0,CA,1300
2008-10-10Z,0.0,100.0,CA,1300
2008-10-11Z,0.0,100.0,CA,1300
2008-10-12Z,2.4,100.0,CA,1300
2008-10-13Z,0.0,100.0,CA,1300
2008-10-14Z,0.0,100.0,CA,1300
2008-10-15Z,0.0,100.0,CA,1300
2008-10-16Z,0.0,100.0,CA,1300
2008-10-17Z,0.0,100.0,CA,1300
2008-10-18Z,29.4,100.0,CA,1300
2008-10-19Z,0.0,100.0,CA,1300
2008-10-20Z,0.0,100.0,CA,1300
2008-10-21Z,0.4,100.0,CA,1300
2008-10-22Z,0.0,100.0,CA,1300
2008-10-23Z,2.0,100.0,CA,1300
2008-10-24Z,0.2,100.0,CA,1300
2008-10-25Z,0.0,100.0,CA,1300
2008-10-26Z,0.0,100.0,CA,1300
2008-10-27Z,0.0,100.0,CA,1300
2008-10-28Z,19.0,100.0,CA,1300
2008-10-29Z,18.0,100.0,CA,1300
2008-10-30Z,1.0,100.0,CA,1300
2008-10-31Z,25.6,100.0,CA,1300
2008-10-01Z,0.0,100.0,CC,1300
2008-10-02Z,0.0,100.0,CC,1300
2008-10-03Z,0.0,100.0,CC,1300
2008-10-04Z,0.0,100.0,CC,1300
2008-10-05Z,0.0,100.0,CC,1300
2008-10-06Z,0.0,100.0,CC,1300
2008-10-07Z,0.0,100.0,CC,1300
2008-10-08Z,5.2,100.0,CC,1300
2008-10-09Z,0.0,100.0,CC,1300
2008-10-10Z,0.0,100.0,CC,1300
2008-10-11Z,0.0,100.0,CC,1300
2008-10-12Z,0.2,100.0,CC,1300
2008-10-13Z,0.0,100.0,CC,1300
2008-10-14Z,0.0,100.0,CC,1300
2008-10-15Z,0.0,100.0,CC,1300
2008-10-16Z,3.6,100.0,CC,1300
2008-10-17Z,1.2,100.0,CC,1300
2008-10-18Z,7.2,100.0,CC,1300
2008-10-19Z,0.0,100.0,CC,1300
2008-10-20Z,0.0,100.0,CC,1300
2008-10-21Z,0.0,100.0,CC,1300
2008-10-22Z,0.0,100.0,CC,1300
2008-10-23Z,3.8,100.0,CC,1300
2008-10-24Z,0.0,100.0,CC,1300
2008-10-25Z,0.0,100.0,CC,1300
2008-10-26Z,0.0,100.0,CC,1300
2008-10-27Z,0.0,100.0,CC,1300
2008-10-28Z,16.2,100.0,CC,1300
