data,valor,percentatge,codiEstacio,codiVariable
2015-06-01Z,5.9,100.0,CC,1300
2015-06-02Z,0.0,100.0,CC,1300
2015-06-03Z,2.7,100.0,CC,1300
2015-06-04Z,0.0,100.0,CC,1300
2015-06-05Z,0.0,100.0,CC,1300
2015-06-06Z,0.0,100.0,CC,1300
2015-06-07Z,1.9,100.0,CC,1300
2015-06-08Z,22.7,100.0,CC,1300
2015-06-09Z,4.8,100.0,CC,1300
2015-06-10Z,2.4,100.0,CC,1300
2015-06-11Z,9.9,100.0,CC,1300
2015-06-12Z,0.1,100.0,CC,1300
2015-06-13Z,0.6,100.0,CC,1300
2015-06-14Z,3.1,100.0,CC,1300
2015-06-15Z,25.1,100.0,CC,1300
2015-06-16Z,22.0,100.0,CC,1300
2015-06-17Z,0.0,100.0,CC,1300
2015-06-18Z,0.0,100.0,CC,1300
2015-06-19Z,0.0,100.0,CC,1300
2015-06-20Z,0.0,100.0,CC,1300
2015-06-21Z,11.9,100.0,CC,1300
2015-06-22Z,11.7,100.0,CC,1300
2015-06-23Z,1.7,100.0,CC,1300
2015-06-24Z,0.0,100.0,CC,1300
2015-06-25Z,0.0,100.0,CC,1300
2015-06-26Z,0.0,100.0,CC,1300
2015-06-27Z,0.0,100.0,CC,1300
2015-06-28Z,0.0,100.0,CC,1300
2015-06-29Z,0.0,100.0,CC,1300
2015-06-30Z,0.0,100.0,CC,1300
2015-06-01Z,0.7,100.0,CD,1300
2015-06-02Z,0.0,100.0,CD,1300
2015-06-03Z,0.0,100.0,CD,1300
2015-06-04Z,0.0,100.0,CD,1300
2015-06-05Z,0.0,100.0,CD,1300
2015-06-06Z,0.0,100.0,CD,1300
2015-06-07Z,0.0,100.0,CD,1300
2015-06-08Z,0.2,100.0,CD,1300
2015-06-09Z,12.6,100.0,CD,1300
2015-06-10Z,7.1,100.0,CD,1300
2015-06-11Z,6.1,100.0,CD,1300
2015-06-12Z,0.0,100.0,CD,1300
2015-06-13Z,22.1,100.0,CD,1300
2015-06-14Z,0.1,100.0,CD,1300
2015-06-15Z,3.3,100.0,CD,1300
2015-06-16Z,0.5,100.0,CD,1300
2015-06-17Z,0.0,100.0,CD,1300
2015-06-18Z,0.0,100.0,CD,1300
2015-06-19Z,0.0,100.0,CD,1300
2015-06-20Z,0.0,100.0,CD,1300
2015-06-21Z,0.0,100.0,CD,1300
2015-06-22Z,2.1,100.0,CD,1300
2015-06-23Z,1.0,100.0,CD,1300
2015-06-24Z,0.0,100.0,CD,1300
2015-06-25Z,0.0,100.0,CD,1300
2015-06-26Z,0.0,100.0,CD,1300
2015-06-27Z,0.0,100.0,CD,1300
2015-06-28Z,0.0,100.0,CD,1300
2015-06-29Z,0.0,100.0,CD,1300
2015-06-30Z,0.0,100.0,CD,1300
2015-06-01Z,0.0,100.0,CE,1300
2015-06-02Z,0.0,100.0,CE,1300
2015-06-03Z,0.0,100.0,CE,1300
2015-06-04Z,0.0,100.0,CE,1300
2015-06-05Z,0.0,100.0,CE,1300
2015-06-06Z,0.0,100.0,CE,1300
2015-06-07Z,0.0,100.0,CE,1300
2015-06-08Z,26.6,100.0,CE,1300
2015-06-09Z,0.0,100.0,CE,1300
2015-06-10Z,0.0,100.0,CE,1300
2015-06-11Z,2.6,100.0,CE,1300
2015-06-12Z,0.0,100.0,CE,1300
2015-06-13Z,0.0,100.0,CE,1300
2015-06-14Z,7.4,100.0,CE,1300
2015-06-15Z,8.2,100.0,CE,1300
2015-06-16Z,18.1,100.0,CE,1300
2015-06-17Z,0.0,100.0,CE,1300
2015-06-18Z,0.0,100.0,CE,1300
2015-06-19Z,0.0,100.0,CE,1300
2015-06-20Z,0.0,100.0,CE,1300
2015-06-21Z,0.0,100.0,CE,1300
2015-06-22Z,0.0,100.0,CE,1300
2015-06-23Z,9.3,100.0,CE,1300
2015-06-24Z,0.0,100.0,CE,1300
2015-06-25Z,0.0,100.0,CE,1300
2015-06-26Z,0.0,100.0,CE,1300
2015-06-27Z,0.0,100.0,CE,1300
2015-06-28Z,0.0,100.0,CE,1300
2015-06-29Z,0.0,100.0,CE,1300
2015-06-30Z,0.0,100.0,CE,1300
2015-06-01Z,8.3,100.0,CG,1300
2015-06-02Z,1.4,100.0,CG,1300
2015-06-03Z,5.9,100.0,CG,1300
2015-06-04Z,0.0,100.0,CG,1300
2015-06-05Z,0.0,100.0,CG,1300
2015-06-06Z,0.0,100.0,CG,1300
2015-06-07Z,2.6,100.0,CG,1300
