data,valor,percentatge,codiEstacio,codiVariable
1992-01-01Z,0.2,100.0,U1,1300
1992-01-02Z,0.0,100.0,U1,1300
1992-01-03Z,0.2,100.0,U1,1300
1992-01-04Z,0.0,100.0,U1,1300
1992-01-05Z,0.2,100.0,U1,1300
1992-01-06Z,0.0,100.0,U1,1300
1992-01-07Z,0.2,100.0,U1,1300
1992-01-08Z,0.2,100.0,U1,1300
1992-01-09Z,0.0,100.0,U1,1300
1992-01-10Z,0.0,100.0,U1,1300
1992-01-11Z,2.6,100.0,U1,1300
1992-01-12Z,20.6,100.0,U1,1300
1992-01-13Z,0.2,100.0,U1,1300
1992-01-14Z,0.2,100.0,U1,1300
1992-01-15Z,0.0,100.0,U1,1300
1992-01-16Z,0.2,100.0,U1,1300
1992-01-17Z,0.2,100.0,U1,1300
1992-01-18Z,0.0,100.0,U1,1300
1992-01-19Z,0.0,100.0,U1,1300
1992-01-20Z,0.2,100.0,U1,1300
1992-01-21Z,4.0,100.0,U1,1300
1992-01-22Z,27.8,100.0,U1,1300
1992-01-23Z,15.2,100.0,U1,1300
1992-01-01Z,0.4,100.0,U2,1300
1992-01-02Z,0.2,100.0,U2,1300
1992-01-03Z,0.2,100.0,U2,1300
1992-01-04Z,0.2,100.0,U2,1300
1992-01-05Z,0.2,100.0,U2,1300
1992-01-06Z,0.2,100.0,U2,1300
1992-01-07Z,0.2,100.0,U2,1300
1992-01-08Z,0.0,100.0,U2,1300
1992-01-09Z,0.0,100.0,U2,1300
1992-01-10Z,0.0,100.0,U2,1300
1992-01-11Z,5.8,100.0,U2,1300
1992-01-12Z,29.3,100.0,U2,1300
1992-01-13Z,0.2,100.0,U2,1300
1992-01-14Z,0.2,100.0,U2,1300
1992-01-15Z,0.0,100.0,U2,1300
1992-01-16Z,0.4,100.0,U2,1300
1992-01-17Z,0.2,100.0,U2,1300
1992-01-18Z,0.0,100.0,U2,1300
1992-01-19Z,0.0,100.0,U2,1300
1992-01-20Z,0.2,100.0,U2,1300
1992-01-21Z,6.4,100.0,U2,1300
1992-01-22Z,33.4,100.0,U2,1300
1992-01-23Z,66.0,100.0,U2,1300
1992-01-24Z,8.6,100.0,U2,1300
1992-01-25Z,0.2,100.0,U2,1300
1992-01-26Z,0.0,100.0,U2,1300
1992-01-27Z,0.0,100.0,U2,1300
1992-01-28Z,0.0,100.0,U2,1300
1992-01-29Z,0.0,100.0,U2,1300
1992-01-30Z,0.0,100.0,U2,1300
1992-01-31Z,0.2,100.0,U2,1300
1992-01-01Z,0.0,100.0,U6,1300
1992-01-02Z,0.0,100.0,U6,1300
1992-01-03Z,0.0,100.0,U6,1300
1992-01-04Z,0.0,100.0,U6,1300
1992-01-05Z,0.0,100.0,U6,1300
1992-01-06Z,0.0,100.0,U6,1300
1992-01-07Z,0.0,100.0,U6,1300
1992-01-08Z,0.0,100.0,U6,1300
1992-01-09Z,0.0,100.0,U6,1300
1992-01-10Z,0.0,100.0,U6,1300
1992-01-11Z,0.0,100.0,U6,1300
1992-01-12Z,12.8,100.0,U6,1300
1992-01-13Z,1.0,100.0,U6,1300
1992-01-14Z,0.0,100.0,U6,1300
1992-01-15Z,0.2,100.0,U6,1300
1992-01-16Z,0.0,100.0,U6,1300
1992-01-17Z,0.0,100.0,U6,1300
1992-01-18Z,0.0,100.0,U6,1300
1992-01-19Z,0.0,100.0,U6,1300
1992-01-20Z,0.0,100.0,U6,1300
1992-01-21Z,0.0,100.0,U6,1300
1992-01-22Z,0.2,100.0,U6,1300
1992-01-23Z,4.6,100.0,U6,1300
1992-01-24Z,6.5,100.0,U6,1300
1992-01-25Z,0.0,100.0,U6,1300
1992-01-26Z,0.0,100.0,U6,1300
1992-01-27Z,0.0,100.0,U6,1300
1992-01-28Z,0.0,100.0,U6,1300
1992-01-29Z,0.0,100.0,U6,1300
1992-01-30Z,0.0,100.0,U6,1300
1992-01-31Z,0.0,100.0,U6,1300
1992-01-01Z,0.0,100.0,U9,1300
1992-01-02Z,0.0,100.0,U9,1300
1992-01-03Z,0.0,100.0,U9,1300
1992-01-04Z,0.0,100.0,U9,1300
1992-01-05Z,0.0,100.0,U9,1300
1992-01-06Z,0.0,100.0,U9,1300
1992-01-07Z,0.0,100.0,U9,1300
1992-01-08Z,0.0,100.0,U9,1300
1992-01-09Z,0.0,100.0,U9,1300
1992-01-10Z,0.0,100.0,U9,1300
1992-01-11Z,0.0,100.0,U9,1300
1992-01-12Z,1.0,100.0,U9,1300
1992-01-13Z,0.0,100.0,U9,1300
1992-01-14Z,0.0,100.0,U9,1300
1992-01-15Z,0.0,100.0,U9,1300
1992-01-16Z,0.0,100.0,U9,1300
1992-01-17Z,0.0,100.0,U9,1300
1992-01-18Z,0.0,100.0,U9,1300
1992-01-19Z,0.0,100.0,U9,1300
1992-01-20Z,0.0,100.0,U9,1300
1992-01-21Z,0.0,100.0,U9,1300
1992-01-22Z,0.0,100.0,U9,1300
1992-01-23Z,11.0,100.0,U9,1300
1992-01-24Z,8.0,100.0,U9,1300
1992-01-25Z,0.0,100.0,U9,1300
1992-01-26Z,0.0,100.0,U9,1300
1992-01-27Z,0.0,100.0,U9,1300
1992-01-28Z,0.0,100.0,U9,1300
1992-01-29Z,0.0,100.0,U9,1300
1992-01-30Z,0.0,100.0,U9,1300
1992-01-31Z,0.0,100.0,U9,1300
1992-01-01Z,0.2,100.0,UB,1300
1992-01-02Z,0.2,100.0,UB,1300
1992-01-03Z,0.0,100.0,UB,1300
1992-01-04Z,0.2,100.0,UB,1300
1992-01-05Z,0.2,100.0,UB,1300
1992-01-06Z,0.0,100.0,UB,1300
1992-01-07Z,0.2,100.0,UB,1300
1992-01-08Z,0.0,100.0,UB,1300
1992-01-09Z,0.0,100.0,UB,1300
1992-01-10Z,0.0,100.0,UB,1300
1992-01-11Z,4.9,100.0,UB,1300
1992-01-12Z,16.1,100.0,UB,1300
1992-01-13Z,0.2,100.0,UB,1300
1992-01-14Z,0.2,100.0,UB,1300
1992-01-15Z,0.2,100.0,UB,1300
1992-01-16Z,0.2,100.0,UB,1300
1992-01-17Z,0.0,100.0,UB,1300
1992-01-18Z,0.2,100.0,UB,1300
1992-01-19Z,0.0,100.0,UB,1300
1992-01-20Z,0.2,100.0,UB,1300
1992-01-21Z,3.0,100.0,UB,1300
1992-01-22Z,23.4,100.0,UB,1300
1992-01-23Z,43.2,100.0,UB,1300
1992-01-24Z,29.2,95.8,UB,1300
1992-01-25Z,0.8,100.0,UB,1300
1992-01-26Z,0.8,100.0,UB,1300
1992-01-27Z,0.0,100.0,UB,1300
1992-01-28Z,0.0,100.0,UB,1300
1992-01-29Z,0.0,100.0,UB,1300
1992-01-30Z,0.2,100.0,UB,1300
1992-01-31Z,0.0,100.0,UB,1300
1992-01-01Z,0.0,100.0,UR,1300
1992-01-02Z,0.2,100.0,UR,1300
1992-01-03Z,0.0,100.0,UR,1300
1992-01-04Z,0.0,100.0,UR,1300
1992-01-05Z,0.0,100.0,UR,1300
1992-01-06Z,0.2,100.0,UR,1300
1992-01-07Z,0.0,100.0,UR,1300
1992-01-08Z,0.0,100.0,UR,1300
1992-01-09Z,0.0,100.0,UR,1300
1992-01-10Z,0.0,100.0,UR,1300
1992-01-11Z,21.1,100.0,UR,1300
1992-01-12Z,22.6,100.0,UR,1300
1992-01-13Z,0.0,100.0,UR,1300
1992-01-14Z,0.0,100.0,UR,1300
1992-01-15Z,0.0,100.0,UR,1300
1992-01-16Z,0.2,100.0,UR,1300
1992-01-17Z,0.0,100.0,UR,1300
1992-01-18Z,0.2,100.0,UR,1300
1992-01-19Z,0.0,100.0,UR,1300
1992-01-20Z,0.0,100.0,UR,1300
1992-01-21Z,0.0,100.0,UR,1300
1992-01-22Z,0.4,100.0,UR,1300
1992-01-23Z,27.4,100.0,UR,1300
1992-01-24Z,41.2,100.0,UR,1300
1992-01-25Z,0.0,100.0,UR,1300
1992-01-26Z,0.0,100.0,UR,1300
1992-01-27Z,0.0,100.0,UR,1300
1992-01-28Z,0.0,100.0,UR,1300
1992-01-29Z,0.0,100.0,UR,1300
1992-01-30Z,0.0,100.0,UR,1300
1992-01-31Z,0.0,100.0,UR,1300
1992-01-01Z,0.0,100.0,US,1300
1992-01-02Z,0.2,100.0,US,1300
1992-01-03Z,0.2,100.0,US,1300
1992-01-04Z,0.2,100.0,US,1300
1992-01-05Z,0.0,100.0,US,1300
1992-01-06Z,0.2,100.0,US,1300
1992-01-07Z,0.0,100.0,US,1300
1992-01-08Z,0.0,100.0,US,1300
1992-01-09Z,0.0,100.0,US,1300
1992-01-10Z,0.0,100.0,US,1300
1992-01-11Z,0.0,100.0,US,1300
1992-01-12Z,7.2,100.0,US,1300
1992-01-13Z,0.0,100.0,US,1300
1992-01-14Z,0.0,100.0,US,1300
1992-01-15Z,0.0,100.0,US,1300
1992-01-16Z,0.2,100.0,US,1300
1992-01-17Z,0.0,100.0,US,1300
1992-01-18Z,0.0,100.0,US,1300
1992-01-19Z,0.0,100.0,US,1300
1992-01-20Z,0.2,100.0,US,1300
1992-01-21Z,0.0,100.0,US,1300
1992-01-22Z,0.0,100.0,US,1300
1992-01-23Z,7.4,100.0,US,1300
1992-01-24Z,3.2,100.0,US,1300
1992-01-25Z,0.0,100.0,US,1300
1992-01-26Z,0.0,100.0,US,1300
1992-01-27Z,0.0,100.0,US,1300
1992-01-28Z,0.0,100.0,US,1300
1992-01-29Z,0.0,100.0,US,1300
1992-01-30Z,0.0,100.0,US,1300
1992-01-31Z,0.0,100.0,US,1300
1992-01-01Z,0.2,100.0,UX,1300
1992-01-02Z,0.0,100.0,UX,1300
1992-01-03Z,0.0,100.0,UX,1300
1992-01-04Z,0.2,100.0,UX,1300
1992-01-05Z,0.2,100.0,UX,1300
1992-01-06Z,0.2,100.0,UX,1300
1992-01-07Z,0.0,100.0,UX,1300
1992-01-08Z,0.0,100.0,UX,1300
1992-01-09Z,0.0,100.0,UX,1300
1992-01-10Z,0.0,100.0,UX,1300
1992-01-11Z,0.2,100.0,UX,1300
1992-01-12Z,8.4,100.0,UX,1300
1992-01-13Z,0.2,100.0,UX,1300
1992-01-14Z,0.2,100.0,UX,1300
1992-01-15Z,0.0,100.0,UX,1300
1992-01-16Z,0.2,100.0,UX,1300
1992-01-17Z,0.2,100.0,UX,1300
1992-01-18Z,0.2,100.0,UX,1300
1992-01-19Z,0.0,100.0,UX,1300
1992-01-20Z,0.4,100.0,UX,1300
1992-01-21Z,0.0,100.0,UX,1300
1992-01-22Z,0.0,100.0,UX,1300
1992-01-23Z,8.8,100.0,UX,1300
1992-01-24Z,8.0,100.0,UX,1300
1992-01-25Z,0.0,100.0,UX,1300
1992-01-26Z,0.0,100.0,UX,1300
1992-01-27Z,0.0,100.0,UX,1300
1992-01-28Z,0.0,100.0,UX,1300
1992-01-29Z,0.2,100.0,UX,1300
1992-01-30Z,0.0,100.0,UX,1300
1992-01-31Z,0.0,100.0,UX,1300
