data,valor,percentatge,codiEstacio,codiVariable
2000-08-01Z,0.0,100.0,C6,1300
2000-08-02Z,0.0,100.0,C6,1300
2000-08-03Z,0.0,100.0,C6,1300
2000-08-04Z,0.0,100.0,C6,1300
2000-08-05Z,0.0,100.0,C6,1300
2000-08-06Z,0.0,100.0,C6,1300
2000-08-07Z,0.0,100.0,C6,1300
2000-08-08Z,0.0,100.0,C6,1300
2000-08-09Z,0.0,100.0,C6,1300
2000-08-10Z,0.0,100.0,C6,1300
2000-08-11Z,0.0,100.0,C6,1300
2000-08-12Z,0.6,100.0,C6,1300
2000-08-13Z,0.0,100.0,C6,1300
2000-08-14Z,0.0,100.0,C6,1300
2000-08-15Z,0.0,100.0,C6,1300
2000-08-16Z,0.0,100.0,C6,1300
2000-08-17Z,0.0,100.0,C6,1300
2000-08-18Z,0.0,100.0,C6,1300
2000-08-19Z,0.0,100.0,C6,1300
2000-08-20Z,0.0,100.0,C6,1300
2000-08-21Z,0.0,100.0,C6,1300
2000-08-22Z,0.0,100.0,C6,1300
2000-08-23Z,0.0,100.0,C6,1300
2000-08-24Z,0.0,100.0,C6,1300
2000-08-25Z,0.0,100.0,C6,1300
2000-08-26Z,0.0,100.0,C6,1300
2000-08-27Z,0.0,100.0,C6,1300
2000-08-28Z,0.0,100.0,C6,1300
2000-08-29Z,0.0,100.0,C6,1300
2000-08-01Z,0.0,97.9,C7,1300
2000-08-02Z,0.0,100.0,C7,1300
2000-08-03Z,0.0,100.0,C7,1300
2000-08-04Z,0.0,100.0,C7,1300
2000-08-05Z,0.0,100.0,C7,1300
2000-08-06Z,0.0,100.0,C7,1300
2000-08-07Z,0.0,100.0,C7,1300
2000-08-08Z,0.0,100.0,C7,1300
2000-08-09Z,0.0,100.0,C7,1300
2000-08-10Z,0.0,100.0,C7,1300
2000-08-11Z,0.2,100.0,C7,1300
2000-08-12Z,1.4,100.0,C7,1300
2000-08-13Z,0.0,100.0,C7,1300
2000-08-14Z,0.0,100.0,C7,1300
2000-08-15Z,0.0,100.0,C7,1300
2000-08-16Z,0.0,100.0,C7,1300
2000-08-17Z,0.0,100.0,C7,1300
2000-08-18Z,0.0,100.0,C7,1300
2000-08-19Z,0.0,100.0,C7,1300
2000-08-20Z,0.0,100.0,C7,1300
2000-08-21Z,0.0,100.0,C7,1300
2000-08-22Z,0.0,100.0,C7,1300
2000-08-23Z,0.0,100.0,C7,1300
2000-08-24Z,0.0,100.0,C7,1300
2000-08-25Z,0.0,100.0,C7,1300
2000-08-26Z,0.0,100.0,C7,1300
2000-08-27Z,0.0,100.0,C7,1300
2000-08-28Z,0.0,100.0,C7,1300
2000-08-29Z,0.0,100.0,C7,1300
2000-08-30Z,4.4,100.0,C7,1300
2000-08-31Z,0.6,100.0,C7,1300
2000-08-01Z,0.0,100.0,C8,1300
2000-08-02Z,0.0,100.0,C8,1300
2000-08-03Z,0.0,100.0,C8,1300
2000-08-04Z,0.0,100.0,C8,1300
2000-08-05Z,0.0,100.0,C8,1300
2000-08-06Z,0.0,100.0,C8,1300
2000-08-07Z,0.0,100.0,C8,1300
2000-08-08Z,0.0,100.0,C8,1300
2000-08-09Z,0.0,100.0,C8,1300
2000-08-10Z,0.0,100.0,C8,1300
2000-08-11Z,0.0,100.0,C8,1300
2000-08-12Z,2.8,100.0,C8,1300
2000-08-13Z,0.0,100.0,C8,1300
2000-08-14Z,0.0,100.0,C8,1300
2000-08-15Z,0.0,100.0,C8,1300
2000-08-16Z,0.0,100.0,C8,1300
2000-08-17Z,0.0,100.0,C8,1300
2000-08-18Z,0.0,100.0,C8,1300
2000-08-19Z,0.0,100.0,C8,1300
2000-08-20Z,0.0,100.0,C8,1300
2000-08-21Z,0.0,100.0,C8,1300
2000-08-22Z,0.0,100.0,C8,1300
2000-08-23Z,0.0,100.0,C8,1300
2000-08-24Z,0.0,100.0,C8,1300
2000-08-25Z,0.0,100.0,C8,1300
2000-08-26Z,0.0,100.0,C8,1300
2000-08-27Z,0.0,100.0,C8,1300
2000-08-28Z,0.0,100.0,C8,1300
2000-08-29Z,0.0,100.0,C8,1300
2000-08-30Z,7.0,100.0,C8,1300
2000-08-31Z,0.4,100.0,C8,1300
2000-08-01Z,0.0,100.0,C9,1300
2000-08-02Z,0.0,100.0,C9,1300
2000-08-03Z,0.0,100.0,C9,1300
2000-08-04Z,0.0,100.0,C9,1300
2000-08-05Z,0.0,100.0,C9,1300
2000-08-06Z,0.0,100.0,C9,1300
2000-08-07Z,0.0,100.0,C9,1300
2000-08-08Z,0.0,100.0,C9,1300
2000-08-09Z,0.0,100.0,C9,1300
2000-08-10Z,0.0,100.0,C9,1300
2000-08-11Z,0.0,100.0,C9,1300
2000-08-12Z,0.0,100.0,C9,1300
2000-08-13Z,0.0,100.0,C9,1300
2000-08-14Z,0.0,100.0,C9,1300
2000-08-15Z,0.0,100.0,C9,1300
2000-08-16Z,0.0,100.0,C9,1300
2000-08-17Z,0.0,100.0,C9,1300
2000-08-18Z,0.0,100.0,C9,1300
2000-08-19Z,0.0,100.0,C9,1300
2000-08-20Z,0.0,100.0,C9,1300
2000-08-21Z,0.0,100.0,C9,1300
2000-08-22Z,0.0,100.0,C9,1300
2000-08-23Z,0.0,100.0,C9,1300
2000-08-24Z,0.0,100.0,C9,1300
2000-08-25Z,0.0,100.0,C9,1300
2000-08-26Z,0.0,100.0,C9,1300
2000-08-27Z,0.0,100.0,C9,1300
2000-08-28Z,0.0,100.0,C9,1300
2000-08-29Z,0.0,100.0,C9,1300
2000-08-31Z,0.0,100.0,C9,1300
2000-08-01Z,0.0,100.0,CA,1300
